Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
446.2909,C01921,M-H2O-H [1-],6.562,0.000290000000006785,EC000119
448.3052,C01921,M-H2O+H [1+],5.404,0.00047646677001012,EC000117
448.3055,C01921,M-H2O+H [1+],6.562,0.000176466770028583,EC000119
205.0352,C02225,M-H [1-],0.76,0.000224000000002889,EC00074
147.0298,C02266,M-H [1-],0.76,0.000124000000027991,EC000101
167.0562,C02266,M+H2O+H [1+],0.774,0.00112353322995773,EC000101
193.0351,C02266,M+HCOO [1-],0.617,0.000254999999981464,EC000101
161.0454,C02336,M-H2O-H [1-],0.768,0.000390000000010104,EC00010
179.0556,C02336,M-H [1-],0.643,0.000524000000012848,EC00010
181.0704,C02336,M+H [1+],2.671,0.000275999999985288,EC00011
181.0717,C02336,M+H [1+],0.801,0.00102400000000102,EC00010
195.0514,C02336,M-H+O [1-],2.765,0.000366466770003626,EC00011
225.0623,C02336,M+HCOO [1-],0.658,0.00125499999998624,EC00010
134.0963,C02442,M-H2O+H [1+],0.777,7.64667699968413e-05,EC000120
134.0964,C02442,M-H2O+H [1+],2.689,2.35332299780566e-05,EC000121
174.0873,C02442,M+Na [1+],0.814,0.00161800000000767,EC000120
147.0298,C02630,M-H [1-],0.76,0.000124000000027991,EC000101
167.0562,C02630,M+H2O+H [1+],0.774,0.00112353322995773,EC000101
193.0351,C02630,M+HCOO [1-],0.617,0.000254999999981464,EC000101
175.0241,C02670,M-H [1-],0.753,0.000724000000019487,EC00012
191.0203,C02670,M-H+O [1-],0.697,0.000566466769981844,EC00012
191.0212,C02670,M-H+O [1-],0.699,0.0014664667699833,EC00012
173.0001,C02734,M-H [1-],2.997,0.000823999999994385,EC000122
288.2168,C02838,M+H [1+],4.83,0.00017600000001039,EC000123
181.0609,C02909,M+Na [1+],3.097,0.00151800000000435,EC000124
100.0756,C02946,M-HCOOH+H [1+],0.774,0.000176466770000161,EC000125
144.0665,C02946,M-H [1-],0.781,0.000124000000027991,EC000125
146.0812,C02946,M+H [1+],0.71,2.39999999962492e-05,EC000125
338.0879,C03033,M-H [1-],3.557,0.000240527700043458,EC000126
340.1025,C03033,M+H [1+],3.555,0.000192527699994116,EC000126
340.1026,C03033,M+H [1+],3.009,9.25277000192182e-05,EC000127
142.0862,C03087,M-H2O+H [1+],0.71,2.35332300064783e-05,EC000128
160.0967,C03087,M+H [1+],0.691,7.59999999786487e-05,EC000128
218.1032,C03087,M+CH3COO [1-],0.748,0.000405000000000655,EC000128
147.0298,C03196,M-H [1-],0.76,0.000124000000027991,EC000101
167.0562,C03196,M+H2O+H [1+],0.774,0.00112353322995773,EC000101
193.0351,C03196,M+HCOO [1-],0.617,0.000254999999981464,EC000101
331.2276,C03205,M+H [1+],4.919,0.000824000000022806,EC0001
331.2294,C03205,M+H [1+],4.533,0.00262400000002572,EC0002
100.0756,C03239,M-HCOOH+H [1+],0.774,0.000176466770000161,EC000125
144.0665,C03239,M-H [1-],0.781,0.000124000000027991,EC000125
146.0812,C03239,M+H [1+],0.71,2.39999999962492e-05,EC000125
168.0301,C03340,M-H [1-],0.797,0.000123999999999569,EC000129
168.0302,C03340,M-H [1-],2.597,2.39999999962492e-05,EC000130
170.0447,C03340,M+H [1+],0.81,7.59999999786487e-05,EC000129
170.0448,C03340,M+H [1+],2.599,2.4000000024671e-05,EC000130
379.1393,C03374,M-2H [2-],5.891,0.00122400000003609,EC000131
380.1102,C03451,M+H [1+],4.279,0.00197599999995646,EC000132
474.1718,C03479,M+H [1+],0.703,0.00137599999999338,EC00036
203.1502,C03626,M+H [1+],0.654,7.59999999786487e-05,EC000133
134.0963,C03711,M-H2O+H [1+],0.777,7.64667699968413e-05,EC000120
134.0964,C03711,M-H2O+H [1+],2.689,2.35332299780566e-05,EC000121
174.0873,C03711,M+Na [1+],0.814,0.00161800000000767,EC000120
331.2276,C03748,M+H [1+],4.919,0.000824000000022806,EC0001
331.2294,C03748,M+H [1+],4.533,0.00262400000002572,EC0002
137.0597,C03765,M+H [1+],3.062,2.39999999962492e-05,EC000134
137.0598,C03765,M+H [1+],4.484,0.000123999999999569,EC000135
181.0503,C03765,M+HCOO [1-],4.495,0.000254999999981464,EC000135
181.0504,C03765,M+HCOO [1-],3.017,0.000354999999984784,EC000134
154.0621,C03771,M-H2O-H [1-],0.609,0.000489999999985002,EC000136
156.0769,C03771,M-H2O+H [1+],0.621,0.000223533229984696,EC000136
174.0873,C03771,M+H [1+],0.814,2.39999999962492e-05,EC000136
194.0546,C03771,M+Na-2H [1- ],0.797,6.60000000038963e-05,EC000136
196.0693,C03771,M+Na [1+],3.577,8.19999999919219e-05,EC000137
189.16,C03793,M+H [1+],0.615,0.000224000000002889,EC000138
125.0597,C04043,M-CO+H [1+],3.726,0.000123533230009798,EC00068
135.0441,C04043,M-H2O+H [1+],3.831,0.000123533229981376,EC00068
151.04,C04043,M-H [1-],4.082,2.4000000024671e-05,EC00069
211.0615,C04043,M+CH3COO [1-],4.235,0.000904999999988831,EC00069
100.0756,C04076,M-HCOOH+H [1+],0.774,0.000176466770000161,EC000125
144.0665,C04076,M-H [1-],0.781,0.000124000000027991,EC000125
146.0812,C04076,M+H [1+],0.71,2.39999999962492e-05,EC000125
237.1232,C04148,M-CO+H [1+],2.723,7.64667699968413e-05,EC000139
245.0937,C04148,M-H2O-H [1-],4.487,0.00109000000003334,EC000140
247.1076,C04148,M-H2O+H [1+],4.297,7.64667699968413e-05,EC000140
247.1078,C04148,M-H2O+H [1+],4.488,0.000123533230009798,EC000140
263.1041,C04148,M-H [1-],2.759,0.000376000000017029,EC000139
263.10416,C04148,M-H [1-],2.796,0.000435999999979231,EC000139
263.1046,C04148,M-H [1-],3.466,0.000876000000005206,EC000141
263.1054,C04148,M-H [1-],2.91,0.00167599999997492,EC000139
265.1191,C04148,M+H [1+],2.889,0.000824000000022806,EC000139
265.1195,C04148,M+H [1+],3.466,0.00122400000003609,EC000141
287.1002,C04148,M+Na [1+],2.762,1.80000000113978e-05,EC000139
287.1003,C04148,M+Na [1+],2.867,8.20000000203436e-05,EC000139
287.1004,C04148,M+Na [1+],3.467,0.000181999999995242,EC000141
303.0741,C04148,M+K [1+],3.467,5.80000000240943e-05,EC000141
377.0353,C04307,M-2H [2-],0.713,0.00162599999998747,EC000142
383.0644,C04352,M-H2O-H [1-],2.771,0.00341000000003078,EC000143
367.1578,C04555,M-H [1-],5.796,0.000624000000016167,EC000144
173.0089,C04575,M-H2O-H [1-],0.672,0.000290000000035207,EC0003
173.0091,C04575,M-H2O-H [1-],1.231,0.000490000000013424,EC00031
191.0201,C04575,M-H [1-],1.159,0.000376000000017029,EC00031
191.0203,C04575,M-H [1-],0.697,0.000575999999995247,EC0003
191.0212,C04575,M-H [1-],0.699,0.0014759999999967,EC0003
215.0163,C04575,M+Na [1+],0.719,8.20000000203436e-05,EC0003
230.9902,C04575,M+K [1+],0.718,4.2000000007647e-05,EC0003
205.0352,C04593,M-H [1-],0.76,0.000224000000002889,EC00074
319.0474,C04677,M-H2O-H [1-],0.696,0.00299000000001115,EC000145
337.0556,C04677,M-H [1-],0.777,7.60000000354921e-05,EC000145
337.056,C04677,M-H [1-],3.104,0.000475999999991927,EC000146
254.1398,C04692,M-H2O+H [1+],5.274,0.00249853323001048,EC000147
347.0424,C04734,M-H2O-H [1-],0.697,0.00308999999998605,EC000148
365.0528,C04734,M-H [1-],0.68,0.00237599999996974,EC000148
343.2227,C04742,M+Na [1+],4.522,0.00161800000000767,EC000149
343.2227,C04805,M+Na [1+],4.522,0.00161800000000767,EC000149
189.0027,C05379,M-H [1-],3.097,0.0014240000000143,EC000150
403.066,C05396,M-H2O-H [1-],3.865,0.00189000000000306,EC000151
147.0298,C05411,M-H2O-H [1-],0.76,0.000490000000013424,EC000152
165.0405,C05411,M-H [1-],0.634,7.60000000070704e-05,EC000152
165.0409,C05411,M-H [1-],0.76,0.000475999999991927,EC000152
165.0417,C05411,M-H [1-],2.342,0.00127599999999006,EC000153
167.0562,C05411,M+H [1+],0.774,0.00122400000000766,EC000152
167.0563,C05411,M+H [1+],2.234,0.00132400000001098,EC000153
167.0564,C05411,M+H [1+],2.346,0.0014240000000143,EC000153
225.0623,C05411,M+CH3COO [1-],0.658,0.00130500000000211,EC000152
165.0405,C05412,M-H [1-],0.634,7.60000000070704e-05,EC000152
165.0409,C05412,M-H [1-],0.76,0.000475999999991927,EC000152
165.0417,C05412,M-H [1-],2.342,0.00127599999999006,EC000153
167.0562,C05412,M+H [1+],0.774,0.00122400000000766,EC000152
167.0563,C05412,M+H [1+],2.234,0.00132400000001098,EC000153
167.0564,C05412,M+H [1+],2.346,0.0014240000000143,EC000153
225.0623,C05412,M+CH3COO [1-],0.658,0.00130500000000211,EC000152
173.0089,C05422,M-H [1-],0.672,0.000224000000002889,EC00060
173.0091,C05422,M-H [1-],1.231,2.4000000024671e-05,EC00061
432.3103,C05462,M-H2O+H [1+],6.468,0.000493466770024042,EC000156
448.3058,C05462,M-H [1-],6.47,0.00104100000004337,EC000156
432.3103,C05466,M-H2O+H [1+],6.468,0.00047646677001012,EC000156
448.3058,C05466,M-H [1-],6.47,0.00102400000002945,EC000156
331.2276,C05475,M-H2O+H [1+],4.919,0.000823533230004614,EC000157
331.2294,C05475,M-H2O+H [1+],4.533,0.00262353323000752,EC000158
331.2276,C05478,M-H2O+H [1+],4.919,0.000823533230004614,EC000157
331.2294,C05478,M-H2O+H [1+],4.533,0.00262353323000752,EC000158
331.2276,C05487,M-H2O+H [1+],4.919,0.000823533230004614,EC000157
331.2294,C05487,M-H2O+H [1+],4.533,0.00262353323000752,EC000158
331.2276,C05498,M+H [1+],4.919,0.000824000000022806,EC0001
331.2294,C05498,M+H [1+],4.533,0.00262400000002572,EC0002
223.0969,C05503,M-2H [2-],5.259,0.000674000000003616,EC000159
223.0982,C05503,M-2H [2-],5.267,0.000625999999982696,EC000159
174.0405,C05520,M-H [1-],0.655,0.000324000000006208,EC000100
175.1442,C05545,M+H [1+],0.616,9.61676000201805e-05,EC000160
193.1547,C05545,M+H2O+H [1+],0.646,4.29917002975344e-06,EC000160
144.03,C05572,M-H [1-],0.697,0.000224000000002889,EC00093
151.04,C05576,M-H2O-H [1-],4.082,0.000490000000013424,EC000161
132.0444,C05578,M-H2O+H [1+],0.791,2.35332300064783e-05,EC000162
194.0459,C05578,M+HCOO [1-],0.799,0.000554999999991423,EC000162
194.046,C05578,M+HCOO [1-],0.798,0.000654999999994743,EC000162
218.0426,C05578,M+HCOONa [1+],0.785,0.000223533229984696,EC000162
121.0646,C05581,M-HCOOH+H [1+],4.206,0.000276466769975059,EC000163
149.0596,C05581,M-H2O+H [1+],0.765,7.64667699968413e-05,EC000164
149.0598,C05581,M-H2O+H [1+],4.188,0.000123533230009798,EC000163
149.05982,C05581,M-H2O+H [1+],7.95,0.000143533230016146,EC000165
165.0557,C05581,M-H [1-],4.102,2.39999999962492e-05,EC000163
181.0505,C05581,M-H+O [1-],0.817,0.00013353322998455,EC000164
181.0507,C05581,M-H+O [1-],4.062,6.64667700220889e-05,EC000163
187.0383,C05581,M+Na-2H [1- ],0.634,0.00063399999999092,EC000164
187.0387,C05581,M+Na-2H [1- ],3.806,0.0010340000000042,EC000163
211.0613,C05581,M+HCOO [1-],3.866,0.000654999999994743,EC000163
211.0615,C05581,M+HCOO [1-],4.235,0.000855000000001382,EC000163
235.0574,C05581,M+HCOONa [1+],3.619,0.000276466769975059,EC000163
111.0439,C05582,M-C3H4O2+H [1+],0.81,0.00017646676998595,EC000166
111.044,C05582,M-C3H4O2+H [1+],2.998,7.64667699826305e-05,EC000167
137.0597,C05582,M-HCOOH+H [1+],3.062,7.64667699968413e-05,EC000167
137.0598,C05582,M-HCOOH+H [1+],4.484,2.35332300064783e-05,EC000168
181.0503,C05582,M-H [1-],4.495,0.000324000000006208,EC000168
181.0504,C05582,M-H [1-],3.017,0.000224000000002889,EC000167
181.0505,C05582,M-H [1-],0.817,0.000123999999999569,EC000166
181.0507,C05582,M-H [1-],4.062,7.60000000070704e-05,EC000169
183.0644,C05582,M+H [1+],2.192,0.000775999999973465,EC000166
183.0645,C05582,M+H [1+],2.074,0.000675999999970145,EC000166
183.0655,C05582,M+H [1+],4.503,0.000324000000006208,EC000168
197.0442,C05582,M-H+O [1-],3.134,0.00133353322999596,EC000167
227.0554,C05582,M+HCOO [1-],2.1,0.000145000000003392,EC000166
227.0559,C05582,M+HCOO [1-],0.8,0.000355000000013206,EC000166
111.0439,C05583,M-C3H4O2+H [1+],0.81,0.00017646676998595,EC000166
111.044,C05583,M-C3H4O2+H [1+],2.998,7.64667699826305e-05,EC000167
137.0597,C05583,M-HCOOH+H [1+],3.062,7.64667699968413e-05,EC000167
137.0598,C05583,M-HCOOH+H [1+],4.484,2.35332300064783e-05,EC000168
181.0503,C05583,M-H [1-],4.495,0.000324000000006208,EC000168
181.0504,C05583,M-H [1-],3.017,0.000224000000002889,EC000167
181.0505,C05583,M-H [1-],0.817,0.000123999999999569,EC000166
181.0507,C05583,M-H [1-],4.062,7.60000000070704e-05,EC000169
183.0644,C05583,M+H [1+],2.192,0.000775999999973465,EC000166
183.0645,C05583,M+H [1+],2.074,0.000675999999970145,EC000166
183.0655,C05583,M+H [1+],4.503,0.000324000000006208,EC000168
197.0442,C05583,M-H+O [1-],3.134,0.00133353322999596,EC000167
227.0554,C05583,M+HCOO [1-],2.1,0.000145000000003392,EC000166
227.0559,C05583,M+HCOO [1-],0.8,0.000355000000013206,EC000166
197.0442,C05584,M-H [1-],3.134,0.00132400000001098,EC000170
197.0453,C05584,M-H [1-],3.76,0.000224000000002889,EC000171
197.0471,C05584,M-H [1-],3.745,0.00157600000000002,EC000171
111.0439,C05585,M-CO+H [1+],0.81,7.64667699968413e-05,EC00025
111.044,C05585,M-CO+H [1+],2.998,2.35332300064783e-05,EC00026
121.0283,C05585,M-H2O+H [1+],0.799,7.64667699968413e-05,EC00025
121.0284,C05585,M-H2O+H [1+],2.736,2.35332300064783e-05,EC00026
121.02843,C05585,M-H2O+H [1+],3.033,5.35332300017899e-05,EC00026
121.028436,C05585,M-H2O+H [1+],3.689,5.95332300008522e-05,EC00027
137.0243,C05585,M-H [1-],4.815,0.000123999999999569,EC00028
137.0244,C05585,M-H [1-],4.225,2.39999999962492e-05,EC00029
137.0248,C05585,M-H [1-],0.733,0.000375999999988608,EC00025
139.0387,C05585,M+H [1+],3.143,0.000275999999985288,EC00026
178.0513,C05585,M+ACN-H [1-],2.879,0.000331466770006728,EC00026
178.0515,C05585,M+ACN-H [1-],2.811,0.000531466770013367,EC00026
178.05157,C05585,M+ACN-H [1-],3.479,0.000601466770007164,EC00027
178.0524,C05585,M+ACN-H [1-],2.721,0.00143146677001482,EC00026
178.0526,C05585,M+ACN-H [1-],3.481,0.00163146677002146,EC00027
197.0442,C05585,M+CH3COO [1-],3.134,0.000795000000010759,EC00026
197.0453,C05585,M+CH3COO [1-],3.76,0.000304999999997335,EC00027
166.0862,C05589,M-H2O+H [1+],0.727,2.35332300064783e-05,EC00077
166.0863,C05589,M-H2O+H [1+],2.395,0.000123533230009798,EC00078
149.0598,C05594,M-H4O2+H [1+],4.188,0.000123533229981376,EC00065
165.0557,C05594,M-H2O-H [1-],4.102,0.000490000000013424,EC00065
152.0699,C05604,M-CO2+H [1+],2.312,0.000776466770020079,EC00082
152.07,C05604,M-CO2+H [1+],0.791,0.000676466770016759,EC00083
152.0705,C05604,M-CO2+H [1+],2.812,0.000176466770000161,EC00082
160.0405,C05604,M-H4O2+H [1+],2.57,0.00122353322998947,EC00082
194.0458,C05604,M-H [1-],3.657,0.000123999999999569,EC00084
194.0459,C05604,M-H [1-],0.799,2.4000000024671e-05,EC00083
194.04592,C05604,M-H [1-],2.921,4.00000001832268e-06,EC00082
194.04595,C05604,M-H [1-],3.542,2.59999999911997e-05,EC00084
194.04598,C05604,M-H [1-],4.033,5.59999999723004e-05,EC00084
194.04599,C05604,M-H [1-],2.735,6.59999999754746e-05,EC00082
194.046,C05604,M-H [1-],0.798,7.59999999786487e-05,EC00083
196.0604,C05604,M+H [1+],3.589,7.60000000070704e-05,EC00084
196.06044,C05604,M+H [1+],4.033,3.59999999943739e-05,EC00084
196.0605,C05604,M+H [1+],2.921,2.39999999962492e-05,EC00082
210.0419,C05604,M-H+O [1-],3.959,0.00106646676999844,EC00084
218.0426,C05604,M+Na [1+],0.785,0.000181999999995242,EC00083
230.9963,C05604,M+K-2H [1-],3.838,0.00215293353997481,EC00084
176.0707,C05634,M+H [1+],4.755,0.000123999999999569,EC00094
192.0659,C05635,M+H [1+],4.563,0.000424000000009528,EC000172
237.1232,C05642,M-CO+H [1+],2.723,7.64667699968413e-05,EC000139
245.0937,C05642,M-H2O-H [1-],4.487,0.00109000000003334,EC000140
247.1076,C05642,M-H2O+H [1+],4.297,7.64667699968413e-05,EC000140
247.1078,C05642,M-H2O+H [1+],4.488,0.000123533230009798,EC000140
263.1041,C05642,M-H [1-],2.759,0.000376000000017029,EC000139
263.10416,C05642,M-H [1-],2.796,0.000435999999979231,EC000139
263.1046,C05642,M-H [1-],3.466,0.000876000000005206,EC000141
263.1054,C05642,M-H [1-],2.91,0.00167599999997492,EC000139
265.1191,C05642,M+H [1+],2.889,0.000824000000022806,EC000139
265.1195,C05642,M+H [1+],3.466,0.00122400000003609,EC000141
287.1002,C05642,M+Na [1+],2.762,1.80000000113978e-05,EC000139
287.1003,C05642,M+Na [1+],2.867,8.20000000203436e-05,EC000139
287.1004,C05642,M+Na [1+],3.467,0.000181999999995242,EC000141
303.0741,C05642,M+K [1+],3.467,5.80000000240943e-05,EC000141
180.06586,C05645,M-CO2+H [1+],3.481,0.000283533229975319,EC000173
196.0604,C05645,M-CO+H [1+],3.589,2.35332299780566e-05,EC000173
222.0406,C05645,M-H [1-],3.686,0.000224000000002889,EC000173
224.056,C05645,M+H [1+],3.685,0.000624000000016167,EC000173
170.0602,C05660,M-H4O2+H [1+],4.487,0.000223533229984696,EC000174
204.0666,C05660,M-H [1-],4.129,2.4000000024671e-05,EC000175
204.06661,C05660,M-H [1-],4.532,1.40000000214968e-05,EC000174
245.0937,C05660,M+ACN-H [1-],4.487,0.000531466770013367,EC000174
589.3024,C05791,M-H [1-],5.037,0.000723999999877378,EC000176
591.3167,C05791,M+H [1+],5.042,0.000976000000036947,EC000176
141.0659,C05828,M+H [1+],0.655,2.39999999962492e-05,EC000177
349.0869,C05839,M+Na [1+],0.775,0.00251799999995228,EC000178
371.0976,C05839,M+HCOO [1-],0.801,0.000245000000006712,EC000178
153.0658,C05842,M+H [1+],0.769,7.60000000070704e-05,EC000179
153.0659,C05842,M+H [1+],2.108,2.39999999962492e-05,EC000180
153.0658,C05843,M+H [1+],0.769,7.60000000070704e-05,EC000179
153.0659,C05843,M+H [1+],2.108,2.39999999962492e-05,EC000180
253.0503,C05844,M-H [1-],5.048,0.000275999999985288,EC000181
255.0655,C05844,M+H [1+],5.039,0.000923999999997704,EC000181
125.0597,C05852,M-CO+H [1+],3.726,0.000123533230009798,EC00068
135.0441,C05852,M-H2O+H [1+],3.831,0.000123533229981376,EC00068
151.04,C05852,M-H [1-],4.082,2.4000000024671e-05,EC00069
211.0615,C05852,M+CH3COO [1-],4.235,0.000904999999988831,EC00069
146.0456,C05938,M-H [1-],0.708,0.000324000000006208,EC0008
166.0723,C05938,M+H2O+H [1+],0.669,0.00122353322998947,EC0008
367.2123,C05956,M-H [1-],5.512,0.000323999999977787,EC000182
367.2123,C05962,M-H [1-],5.512,0.000323999999977787,EC000182
131.0349,C06010,M-H [1-],0.8,0.000124000000027991,EC00091
147.0298,C06010,M-H+O [1-],0.76,0.000133533230012972,EC00091
377.0353,C06197,M-2H [2-],0.713,0.00162599999998747,EC000142
148.112,C06199,M-H2O+H [1+],2.583,7.64667699968413e-05,EC000183
148.1122,C06199,M-H2O+H [1+],0.753,0.000123533230009798,EC000184
166.1216,C06199,M+H [1+],0.797,0.00107599999998342,EC000184
166.1226,C06199,M+H [1+],2.55,7.59999999786487e-05,EC000183
163.0755,C06205,M+H [1+],3.225,0.000124000000027991,EC000185
167.0562,C06472,M-CO+H [1+],0.774,0.00122353322998947,EC00034
175.0241,C06472,M-H2O-H [1-],0.753,0.000209999999981392,EC00034
193.0351,C06472,M-H [1-],0.617,0.000324000000006208,EC00034
193.0353,C06472,M-H [1-],5.465,0.000123999999999569,EC00035
247.0798,C06486,M+Na-2H [1- ],4.12,0.00144900000000803,EC00058
249.0966,C06486,M+Na [1+],4.117,0.00079900000000066,EC00058
163.0993,C06526,M+2H [2+],3.595,0.000123999999999569,EC000186
325.1883,C06526,M+H [1+],3.576,0.00277599999998301,EC000186
345.1554,C06526,M+Na-2H [1- ],3.382,0.00306600000004664,EC000186
137.0597,C07086,M+H [1+],3.062,2.39999999962492e-05,EC000134
137.0598,C07086,M+H [1+],4.484,0.000123999999999569,EC000135
181.0503,C07086,M+HCOO [1-],4.495,0.000254999999981464,EC000135
181.0504,C07086,M+HCOO [1-],3.017,0.000354999999984784,EC000134
341.183,C07344,M+H [1+],2.936,0.00297599999998965,EC000187
341.1877,C07344,M+H [1+],3.826,0.00172400000002426,EC000188
361.1499,C07344,M+Na-2H [1- ],3.066,0.00346600000000308,EC000187
161.0454,C07480,M-H2O-H [1-],0.768,0.000909999999976208,EC00010
181.0704,C07480,M+H [1+],2.671,0.0015759999999716,EC00011
181.0717,C07480,M+H [1+],0.801,0.000275999999985288,EC00010
195.0514,C07480,M-H+O [1-],2.765,0.000933533229982686,EC00011
225.0623,C07480,M+HCOO [1-],0.658,4.50000000000728e-05,EC00010
325.1697,C07572,M+H [1+],5.177,0.00137599999999338,EC000190
457.2207,C11061,M-H2O-H [1-],6.206,0.00190999999995256,EC000191
521.239,C11061,M+HCOO [1-],6.221,0.000355000000013206,EC000191
463.2334,C11134,M-H [1-],5.897,0.000323999999977787,EC000192
509.2379,C11134,M+HCOO [1-],5.991,0.000744999999994889,EC000192
465.2493,C11135,M-H [1-],6.146,0.000124000000027991,EC0004
465.2493,C11136,M-H [1-],6.146,0.000124000000027991,EC0004
145.0648,C11713,M+H [1+],5.215,2.39999999962492e-05,EC000193
145.0648,C11714,M+H [1+],5.215,2.39999999962492e-05,EC000193
198.1135,C12448,M-H [1-],5.021,2.4000000024671e-05,EC000194
200.1281,C12448,M+H [1+],5.02,2.39999999962492e-05,EC000194
151.04,C13636,M-H [1-],4.082,2.4000000024671e-05,EC00069
211.0615,C13636,M+CH3COO [1-],4.235,0.000904999999988831,EC00069
161.0454,C13747,M-H2O-H [1-],0.768,0.000909999999976208,EC00010
181.0704,C13747,M+H [1+],2.671,0.0015759999999716,EC00011
181.0717,C13747,M+H [1+],0.801,0.000275999999985288,EC00010
195.0514,C13747,M-H+O [1-],2.765,0.000933533229982686,EC00011
225.0623,C13747,M+HCOO [1-],0.658,4.50000000000728e-05,EC00010
181.0609,C14089,M+Na [1+],3.097,0.00151800000000435,EC000124
343.2227,C14748,M+Na [1+],4.522,0.00161800000000767,EC000149
343.2227,C14749,M+Na [1+],4.522,0.00161800000000767,EC000149
343.2227,C14768,M+Na [1+],4.522,0.00161800000000767,EC000149
343.2227,C14769,M+Na [1+],4.522,0.00161800000000767,EC000149
343.2227,C14770,M+Na [1+],4.522,0.00161800000000767,EC000149
343.2227,C14771,M+Na [1+],4.522,0.00161800000000767,EC000149
343.2227,C14778,M+Na [1+],4.522,0.00161800000000767,EC000149
343.2227,C14779,M+Na [1+],4.522,0.00161800000000767,EC000149
145.0648,C14786,M+H [1+],5.215,2.39999999962492e-05,EC000193
145.0648,C14787,M+H [1+],5.215,2.39999999962492e-05,EC000193
432.1213,C14791,M-H2O-H [1-],3.706,0.00160999999997102,EC000195
434.1403,C14791,M-H2O+H [1+],3.73,0.00232353323002599,EC000195
432.1213,C14792,M-H2O-H [1-],3.706,0.00160999999997102,EC000195
434.1403,C14792,M-H2O+H [1+],3.73,0.00232353323002599,EC000195
432.1213,C14793,M-H2O-H [1-],3.706,0.00160999999997102,EC000195
434.1403,C14793,M-H2O+H [1+],3.73,0.00232353323002599,EC000195
190.0499,C14800,M+H [1+],3.133,2.4000000024671e-05,EC000115
190.0499,C14802,M+H [1+],3.133,2.4000000024671e-05,EC000115
477.1039,C14803,M-H2O-H [1-],2.949,0.00410999999996875,EC000196
477.10399,C14803,M-H2O-H [1-],4.686,0.0040199999999686,EC000197
495.1174,C14803,M-H [1-],4.369,0.00172400000002426,EC000198
517.0977,C14803,M+Na-2H [1- ],4.399,0.00336599999991449,EC000198
477.1039,C14804,M-H2O-H [1-],2.949,0.00410999999996875,EC000196
477.10399,C14804,M-H2O-H [1-],4.686,0.0040199999999686,EC000197
495.1174,C14804,M-H [1-],4.369,0.00172400000002426,EC000198
517.0977,C14804,M+Na-2H [1- ],4.399,0.00336599999991449,EC000198
477.1039,C14805,M-H2O-H [1-],2.949,0.00410999999996875,EC000196
477.10399,C14805,M-H2O-H [1-],4.686,0.0040199999999686,EC000197
495.1174,C14805,M-H [1-],4.369,0.00172400000002426,EC000198
517.0977,C14805,M+Na-2H [1- ],4.399,0.00336599999991449,EC000198
477.1039,C14806,M-H2O-H [1-],2.949,0.00410999999996875,EC000196
477.10399,C14806,M-H2O-H [1-],4.686,0.0040199999999686,EC000197
495.1174,C14806,M-H [1-],4.369,0.00172400000002426,EC000198
517.0977,C14806,M+Na-2H [1- ],4.399,0.00336599999991449,EC000198
532.1906,C14855,M-CO2+H [1+],0.792,0.000523533229966233,EC000199
576.1819,C14855,M+H [1+],0.788,0.0020240000000058,EC000199
532.1906,C14856,M-CO2+H [1+],0.792,0.000523533229966233,EC000199
576.1819,C14856,M+H [1+],0.788,0.0020240000000058,EC000199
324.1258,C15658,M-H2O+H [1+],3.118,0.00307646676998274,EC000200
166.131,C15853,M+Na [1+],0.809,0.000417999999996255,EC000201
300.039,C16265,M-H [1-],0.661,0.000524000000041269,EC000202
147.0298,C16353,M-H2O-H [1-],0.76,0.000910000000004629,EC000152
165.0405,C16353,M-H [1-],0.634,0.00132400000001098,EC000152
165.0409,C16353,M-H [1-],0.76,0.000924000000026126,EC000152
165.0417,C16353,M-H [1-],2.342,0.000124000000027991,EC000153
167.0562,C16353,M+H [1+],0.774,0.00017600000001039,EC000152
167.0563,C16353,M+H [1+],2.234,7.60000000070704e-05,EC000153
167.0564,C16353,M+H [1+],2.346,2.39999999962492e-05,EC000153
225.0623,C16353,M+CH3COO [1-],0.658,9.50000000159434e-05,EC000152
195.051,C16356,M-H [1-],0.627,0.00132400000001098,EC00042
195.0512,C16356,M-H [1-],0.787,0.00112400000000434,EC00042
195.0514,C16356,M-H [1-],2.765,0.000923999999997704,EC00043
165.0405,C16358,M-H [1-],0.634,0.00132400000001098,EC000152
165.0409,C16358,M-H [1-],0.76,0.000924000000026126,EC000152
165.0417,C16358,M-H [1-],2.342,0.000124000000027991,EC000153
167.0562,C16358,M+H [1+],0.774,0.00017600000001039,EC000152
167.0563,C16358,M+H [1+],2.234,7.60000000070704e-05,EC000153
167.0564,C16358,M+H [1+],2.346,2.39999999962492e-05,EC000153
225.0623,C16358,M+CH3COO [1-],0.658,9.50000000159434e-05,EC000152
195.051,C16360,M-H [1-],0.627,0.00132400000001098,EC00042
195.0512,C16360,M-H [1-],0.787,0.00112400000000434,EC00042
195.0514,C16360,M-H [1-],2.765,0.000923999999997704,EC00043
225.0623,C16365,M-H [1-],0.658,0.000624000000016167,EC000203
286.1445,C16576,M+H [1+],2.886,0.000723999999991065,EC000111
176.0707,C16587,M-H2O+H [1+],4.755,0.000123533229981376,EC000204
192.0659,C16591,M-H2O+H [1+],4.563,0.000423533229991335,EC000205
