mz_rt,Red,Yellow,FC_postRed_div_postYellow,p,log2_FC_postRed_div_postYellow,neglog10p
153.1273_3.887,5195.118175,20229.64575,0.25680717493532973,0.03,-1.9612425844091717,1.5228787452803376
208.0968_0.848,15983.832941666666,35609.55945,0.44886354081717417,9.05e-4,-1.1556511775566278,3.0433514207947967
234.1136_0.825,14585.565833333334,57727.29158333333,0.25266326261432276,2.61e-5,-1.9847121840558886,4.583359492661719
280.1183_0.99,2515.1578083333334,7337.9970416666665,0.34275808426355947,9.77e-4,-1.544737401196785,3.010105436281227
303.1914_5.064,1262.6859720833334,17312.061733333332,0.07293677619298847,0.0383,-3.7772097558420388,1.4168012260313771
312.2284_1.053,50402.803283333335,172406.81895000002,0.29234808454966466,0.0489,-1.7742409560067047,1.3106911408763797
364.196_3.866,3749.154975,10770.131708333334,0.34810669697744834,0.047,-1.5223985255737824,1.3279021420642825
540.4236_0.454,592.5651345833334,1254.52024875,0.47234401770219603,0.00208,-1.082090108495633,2.6819366650372385
