mz_rt,Red,Yellow,FC_postRed_div_postYellow,p,log2_FC_postRed_div_postYellow,neglog10p
259.0977_3.914,15617.365266666668,813.40748625,19.199928118029007,6.06e-9,4.263029004586023,8.217527375833713
431.0968_4.511,57408.070583333334,556.4332366666666,103.17153397816142,5.12e-10,6.688901161955282,9.290730039024169
433.1123_4.289,27245.737791666666,502.98006375,54.16862367970278,1.04e-8,5.759385530062351,7.982966660701219
433.2365_1.214,16590.0452875,1198.022065,13.847862883477024,9.97e-5,3.7915914397314814,4.001304841688344
447.0919_4.001,13433.6289,502.98006375,26.708074272059058,4.62e-8,4.73920405220417,7.335358024443875
449.1074_3.962,7069.9911,2785.033891666667,2.538565552525128,0.0257,1.3440135147777403,1.5900668766687054
461.1072_4.293,29234.59358333333,502.98006375,58.12276805838576,8.95e-12,5.861031506891349,11.048176964684089
469.0527_4.611,10997.507758333333,502.98006375,21.864699122149517,9.84e-10,4.450531590666674,9.007004901568658
607.1285_8.059,63796.2135,751.2924783333334,84.9152831152063,1.56e-11,6.407952329351331,10.806875401645538
