mz_rt,post,pre,FC_post_div_pre,p,log2_FC_post_div_pre,neglog10p
144.1283_0.662,51848.75748438453,19533.305961595077,2.6543769695885415,0.0448,1.4083732740749866,1.348721986001856
234.1122_4.883,17113.570593079534,1704.6264018935128,10.039484648407205,8.15e-6,3.3276133089699083,5.088842391260023
250.1107_3.546,18543.9923033932,3133.5783152351214,5.917832726003463,2.73e-5,2.5650689177592922,4.5638373529592435
292.1575_3.656,65531.08625449809,10045.974955016609,6.523118616951574,1.68e-5,2.7055618628507996,4.774690718274138
449.1076_4.454,6162.174528052943,1589.8036606065737,3.876060095182966,0.00196,1.9545909387484386,2.707743928643524
