mz_rt,Red,Yellow,FC_postRed_div_postYellow,p.x,log2_FC_postRed_div_postYellow,neglog10p.x,mz.x,rt.x,MPA.x,Cluster_ID.x,Cluster_features.x,Cluster_size.x,post,pre,FC_post_div_pre,p.y,log2_FC_post_div_pre,neglog10p.y,mz.y,rt.y,MPA.y,Cluster_ID.y,Cluster_features.y,Cluster_size.y
142.0862_0.71,42019.452867941814,22859.749089375044,1.838141473191934,0.0283,0.8782478084211827,1.5482135644757098,142.0862,0.71,20024.923499999997,142.0862_0.71,142.0862_0.71,1,22859.749089375044,41208.40971308101,0.5547350467668872,0.02,-0.8501292206958296,1.6989700043360187,142.0862,0.71,20024.923499999997,142.0862_0.71,142.0862_0.71,1
277.1432_7.079,28902.610664499025,5845.724645339981,4.944230598945373,0.00873,2.305746032117007,2.0589857562944305,277.1432,7.079,14828.295,Cluster_277.1432_7.079,277.1432_7.079;294.1706_7.072,2,5845.724645339981,17255.4718360057,0.33877512599465087,0.0049,-1.5616001438345846,2.309803919971486,277.1432,7.079,14828.295,Cluster_277.1432_7.079,277.1432_7.079;294.1706_7.072,2
330.2275_4.829,131002.59633693348,85290.51514065434,1.5359573819069376,0.0065,0.6191381862644637,2.1870866433571443,330.2275,4.829,93263.9295,330.2275_4.829,330.2275_4.829,1,85290.51514065434,137692.3619321368,0.6194280782451151,0.00322,-0.6909913140270901,2.492144128304169,330.2275,4.829,93263.9295,330.2275_4.829,330.2275_4.829,1
230.9902_0.718,47823.872769063,74608.62622435778,0.6409965601732223,0.0286,-0.6416114800626118,1.5436339668709569,230.9902,0.718,36565.97749999999,230.9902_0.718,230.9902_0.718,1,74608.62622435778,42630.71380616354,1.7501144025782387,0.00617,0.8074492321362844,2.2097148359667584,230.9902,0.718,36565.97749999999,230.9902_0.718,230.9902_0.718,1
234.1122_4.883,5932.891525927148,18025.111334520898,0.32914590183777315,0.00105,-1.6032008598687069,2.978810700930062,234.1122,4.883,4621.157999999999,234.1122_4.883,234.1122_4.883,1,18025.111334520898,1160.203281969182,15.536166475867367,8.15e-6,3.957558659859931,5.088842391260023,234.1122,4.883,4621.157999999999,234.1122_4.883,234.1122_4.883,1
250.1107_3.546,8966.392901120586,19916.12232047867,0.4502077641841419,0.018,-1.1513371574791909,1.744727494896694,250.1107,3.546,6807.92885,250.1107_3.546,250.1107_3.546,1,19916.12232047867,2726.2571925462703,7.305298405055249,2.73e-5,2.868943205089093,4.5638373529592435,250.1107,3.546,6807.92885,250.1107_3.546,250.1107_3.546,1
