mass,rt,6101_U4,6110_U2,6104_U2,6109_U4,6111_U1,6110_U3,6105_U1,6111_U4,6113_U2,6105_U2,6109_U1,6113_U4,6102_U1,6102_U2,6105_U4,6105_U3,6111_U2,6103_U4,6102_U3,6102_U4,6104_U4,6101_U1,6103_U3,6108_U2,6103_U2,6101_U2,6112_U2,6113_U1,6108_U4,6104_U1,6113_U3,6101_U3,6106_U3,6106_U2,6108_U1,6111_U3,6112_U4,6109_U3,6110_U1,6110_U4,6112_U3,6108_U3,6103_U1,6106_U1,6109_U2,6106_U4,6112_U1,PooledQC6,PooledQC11,PooledQC9,6104_U3,PooledQC10,PooledQC12,PrerunPooledQC5tryagain-addednew3,PooledQC8,PooledQC7
134.0963,0.777,8.967214441,15.6126844401838,8.98023301772182,10.6882919357361,9.05723983641317,16.5068675478911,9.02680581270012,9.02631120621839,9.0035152896979,9.02818565419174,11.0974169090972,10.098253122405,8.99518836210307,10.0540488835007,9.03933839367235,10.4987280449645,9.01525546506112,9.05269057438403,9.03721650375824,9.04709176569687,9.99925837693401,9.07259936190705,10.7988524720242,9.00066371155877,9.06806351174094,8.99960433388246,9.0175297612561,9.00225207630302,8.97677451491937,9.05938918505511,8.96903542060479,9.01273223953141,8.98046679299686,10.6404734070864,9.02876817727651,9.05246116605462,9.07180981687009,12.2755566576865,10.2747982579789,16.2914134196905,9.05418101037347,9.00287602244016,10.5899587157257,10.1895182275647,10.5374439290283,10.6817281381243,9.0208308215384,12.8498637542004,12.7460363511399,13.3646557472756,9.01347439972441,12.8578959005215,13.2155868393646,13.068141942328,13.201582112424,13.0706445343607
271.0761,0.756,10.59032,11.0789192420907,10.6537727832513,10.7362917961067,10.804641124282,10.8901667357811,10.5560103918218,10.4807450129113,10.5267152006842,11.9417437214046,10.8109738682443,10.5584964001978,10.9444894199766,10.852811993967,15.2119233089915,10.7466297167533,10.3914995902522,11.2032245853207,10.5623219565112,11.0862121731598,10.2725111320917,10.3964273263578,10.4842754140565,15.1909558755515,10.5457004489356,10.818365139142,10.3109555271236,10.9900656352465,15.3352309822127,10.3478324488614,10.6595440871167,10.6558402402439,8.97484779324008,10.7634787060774,10.5909347691636,10.8624448288213,10.2625498995123,10.6212475125832,10.4435406809187,10.3717443277532,10.5680341086083,14.6270996258216,10.5399285530308,10.6231780612843,10.9773016687964,10.7760821950571,10.8096675495479,12.3352173703277,12.0018007297903,12.298059398627,10.4268353740921,12.4524715230225,12.4562643310843,12.341805868943,11.9559220169054,12.2601592577158
167.0562,0.774,13.8486999,14.1692608606551,13.4919796920807,14.970121651635,17.5024776096952,15.2226460828561,16.6604380547982,15.0282610593138,14.97472534337,16.3934153657615,17.278035985121,15.5560819182488,15.2676510795334,14.4275106360141,14.3193727281028,17.0697678707095,16.6689165314718,15.6600831489325,11.9579415290172,14.259548750259,14.5927948233666,12.3636109769097,16.0550760031449,10.3504233787848,15.0474536858431,13.5572824667933,17.2317502763145,17.306107556069,10.3763065145501,14.0926319456958,15.0481719504532,13.0018000797704,14.1756159988594,15.266018319173,10.879346138571,16.3957785084077,15.9932883814315,16.585089594431,15.9528152975142,15.3230544687663,17.0831094322836,10.9213342878465,15.9089140662773,14.474611284096,17.1473220683624,14.9382777472023,17.1877261773063,15.4593778676272,15.3431962026366,15.5097593658254,14.5458582094527,15.5289888972536,15.5146348098153,15.5045150921978,15.3731397045107,15.3983427903509
274.1181,0.778,13.74252387,11.8864386479429,12.3290111303021,12.7758458588947,13.381579459236,11.9139337688636,12.0140691734436,13.1928242793498,13.0586185049875,12.4795796324706,12.3384959782221,12.531682746578,12.2283223651404,13.0473941001157,12.4765722762097,12.7986217825843,12.7987683384115,14.0099991684115,12.3527498801276,13.5608407759496,13.199268534255,13.6011202582933,14.8407193861979,13.5216018699881,14.4531446123815,13.6125162233458,13.3020248682673,13.3688718539987,12.7921779261007,11.943660457874,11.8892589239748,13.4147940458136,13.6861274565929,12.5831580532149,13.5194701289227,13.0789631479127,13.2558083244377,12.0022681512869,12.6559652964064,12.5217556174464,13.5943949872319,12.4271882730323,14.2425675120165,13.8656076673589,12.711300500079,13.3091210176369,13.7523354509367,13.3659173198706,13.0346085048127,13.4269252786142,12.0522440549645,13.1588557813075,13.4956779640691,13.1492256906183,13.6520310511013,13.328653562514
364.0426,0.774,14.4859538,12.9514307661478,12.6935485676121,14.2306360746965,14.4091607180026,13.1183250773163,12.4810596514273,14.0440254951137,14.1478462558097,13.4692409764453,14.5543451011255,13.9696828014141,13.4741367003395,14.4774805281925,13.4317936323807,13.5759227260331,14.7033285641115,15.3029833014357,13.1751786639077,14.9899040517535,13.4130497856234,13.5677039489421,15.2696359588455,12.8406059298208,15.610179152207,14.2120921450837,14.1361335371279,14.1638726384861,13.8295843340228,12.7092157807308,14.0544479740609,14.2506154867043,11.2459971046943,11.1969438026371,13.2616967726934,14.1549720350933,14.3075601268173,14.1062224270776,13.629427798209,14.3520933591323,14.8198393041292,13.354687058962,15.3863725480133,12.0488609765143,14.7961153960263,11.2117415076237,14.7305719306365,13.4781995488446,13.3280848942514,13.3053564133151,13.032929488046,13.5153228830484,13.4524311932605,13.4038017638502,13.3629118681443,13.3550438072644
574.2227,0.788,8.967214441,8.96065769350457,8.96273218481349,8.95868223336153,8.99511339369143,8.97517474702475,8.96193275630033,8.96153123478522,8.95061670705551,8.96398133468824,9.00294677025577,9.01333264725493,8.95500930927058,8.96771149968756,13.6916687400523,8.96381523642433,8.95542109472113,8.99198385521255,8.97349552134352,8.98439800986353,8.97538872225413,9.01594703445666,9.01028322210639,16.0510369753025,9.01205316681645,8.94893744009087,8.95544304271752,8.96808213698643,13.3400351553582,9.00009377268282,8.96552199567695,8.96437945324619,10.05033509093,9.98411697332069,8.96391560202079,8.9924816142692,9.0175198276544,8.98819372307362,8.97120341874862,8.97552108282349,8.9956403364716,12.5694468828648,8.96183101789762,8.97127589938164,8.96796479676215,10.0830760457261,8.95787410547342,10.5499873819824,10.4567421203304,10.7747265890136,8.95849381378223,10.8190065045304,10.8499250646214,10.7485550649659,11.1356104063829,10.7732068296676
152.07,0.791,11.18761065,13.120506445042,11.4176651493425,11.8328482622786,12.0578346816429,11.5414504223043,11.4208400905268,11.6843113366646,11.6797237567828,14.6928101436666,11.72713852573,11.6555631147189,11.2543223890471,11.4603228587943,18.1109076236742,11.1163262688793,11.796542323907,11.7977436572005,11.3782405236893,11.8836406031076,10.8792142601178,11.2238267129415,11.7712348223516,18.2485330490984,11.3525063252003,12.3898677280004,11.4776035253665,11.893773196665,18.0166438533186,11.9936179533057,11.7382928615083,11.8929113962608,12.4078455416744,11.888363534801,11.9476939639036,11.9165308869621,11.0659874946638,12.209005971004,11.3228939655589,10.92219337031,11.2408473124066,17.9065919116261,11.8957878056824,12.2048989725558,11.4222908684872,12.1674695425816,11.70029757087,14.9307991601864,14.9420410174824,14.8674876371286,11.2072047932751,14.8388166178217,14.9318460218231,14.8546954103439,14.9743127888553,15.0010250729257
413.1411,0.782,14.26237458,13.921279451873,14.2572522345907,14.4982153401121,14.4216112788751,14.2942693016109,14.6435316122436,14.6982463091131,14.6780256272323,14.6397802435182,14.9332853958851,14.4955475794908,14.4634604972349,14.6471614490976,13.9733933705646,14.7317316476166,14.0116476541578,14.3091916754171,14.480876037207,14.8007300305304,14.5521364814399,14.7238965742047,14.8506844282566,14.6920585552253,14.6160407604874,14.4241954399381,14.51610329079,14.98058361436,14.831471711183,14.4405757387825,14.3511972631974,14.4259411241284,14.3005370125079,13.8851901550655,14.9944365292546,14.4935314362755,14.165336338701,15.1703885275678,14.6617329561052,14.1081913237448,14.810293277022,14.5575761178514,15.0513981486028,14.6344178711217,15.1990001572852,14.0875612876349,14.8413255671898,14.8592022715854,14.7307434932577,14.7321787643097,14.0121637317109,14.8581894048865,14.6281523943604,14.6549150912329,15.1588656121892,14.4552659690426
290.1595,0.783,14.02911551,13.618877675105,13.627786807942,14.8019022536023,14.2832540754781,13.4245212624291,14.6168619919768,13.9732643559639,15.2368748712617,14.9281839115096,15.2307025646982,14.8238929366302,13.7321099112817,14.0806616513862,14.6865172811704,14.6599610992178,14.3424137940443,15.1514331450784,13.7628378771993,13.8163888127916,14.366409925802,14.1687740065356,15.2686462620392,15.3393766046768,15.230585956899,13.8969533334325,15.0835990859631,17.487685464991,15.4886029545396,13.7962052064169,14.1720371021063,14.2249476798412,15.6868149532872,15.4088550883156,15.2658510234902,14.2094588640951,14.5769161219718,14.6186039446989,14.4087234923679,13.593854604221,14.8102074726279,15.6871767855871,15.3594470298819,16.5133464506226,14.7054608558748,15.9692046507773,15.0690349242849,14.7921148596152,14.8463506021582,14.6903539449238,13.5253719093383,14.821713843935,14.874805991899,14.8916753606848,14.9539470191719,14.7812958615712
218.0426,0.785,14.07507873,14.9532905476408,15.2436786317281,13.457492936878,12.3454597741776,13.5415568008402,13.5059236257866,12.7689180310004,13.0042562805549,14.1189915363787,14.0274896260187,13.1822364814203,13.7450293514335,14.1171910113873,13.4095254281378,13.1296799755094,12.9377598111902,16.1799524909451,13.2448302837521,14.3662772947042,15.0189793686966,14.2071357512759,16.0247825188423,12.8636895910907,16.30583590891,14.4678272173793,13.3481843128115,12.7838115022282,13.2287169657016,14.9936659293729,13.2357068816378,14.4173429832797,10.7451038651338,10.6874836514972,13.2821379875375,12.4340720632854,13.5529770963373,13.1442577627444,14.0893541829289,13.2206003068446,13.1970554534473,13.5549656701599,16.0303014759724,11.2605853680691,14.8238561630123,11.0202589915774,13.6619408649562,13.4317781277137,13.6303673718247,13.3295758351709,15.190387512248,13.5922734045412,13.3491659561107,13.548260749729,13.4737681921073,13.4208317571744
532.1906,0.792,8.967214441,8.94446586722112,8.96160148841244,10.5473556793531,9.9590962813478,8.92422616231203,8.9186583928301,8.92187966723324,10.3805645832716,11.7633148931126,10.1880605921445,10.0143455889499,10.2149932746308,10.1614771327386,15.2711569397701,8.93419108869208,10.120210229836,8.90709963934614,8.91039249168564,10.0932337865975,10.0833356947097,10.0059709879983,10.1996747791143,13.8992379571699,10.2738234137349,10.5621997188472,8.9317518670508,10.3454559777087,13.6926618753035,10.3516957530886,10.0517523341357,10.706558764405,10.8003188893369,9.92413978399894,8.91688763638587,10.0302823262276,8.8888349470988,10.4120944007464,10.4046264563328,8.97633191879845,8.89745063203682,14.0275777046648,9.97091912409787,10.3077803783155,8.96817156552965,10.0289989592635,10.8228436789434,11.9848228644079,11.8749483250656,11.7234648927704,10.1674010537767,12.1007760617892,11.9602599201779,11.926831493653,11.9992790833336,11.9019409337204
312.1299,0.786,15.10773363,14.477652886499,14.8299286415969,14.9999463336998,15.2413719792922,14.8205575540988,15.2072450030311,14.8947003579451,14.8757806098206,15.2167687941052,15.7965034225293,15.1398350995307,15.2125824827434,15.2932666101818,14.8709807421726,15.1844136514396,15.2080528816675,14.7131024492782,15.2180815408036,15.0600941655652,15.1889488859459,15.0662717159289,15.3073224479679,14.7276498222755,15.334851365201,14.9652820841995,15.0998477441346,15.5992298796881,15.2174038305714,15.0433467235577,15.2850501467025,14.8942687602527,14.7388258661531,14.5433450584231,12.3160650167128,15.2761184832641,15.2545736872015,15.5171710920098,15.2030678807273,14.5563758334117,15.3573627869849,15.0566898405912,15.6469847040799,15.1250722578938,15.6624622977197,14.8577778027226,15.2556905824031,15.2982068289791,15.458386765721,15.2228857326904,14.9168866917311,15.2283855413443,15.2567133364154,15.3259513145366,15.2382230881441,15.331781696652
576.1819,0.788,8.967214441,9.06073760562763,11.785083400305,11.8507760575923,9.13519362219231,9.10496351806503,9.08747206901173,9.0848549914743,9.03878897105454,11.3124593637448,13.8304395241487,9.16994620363614,9.02000681597545,8.97884448333104,9.10859754601537,10.1499514325721,9.05896679529893,9.13489382630006,9.10859104075111,9.12281823564718,11.4316328939614,9.1679260630338,12.1177343587703,9.02757919745694,11.206248139791,9.03277327915778,9.06546072312142,9.02293121364093,10.1362370653212,11.5090276921328,8.97108716231398,9.04385904763135,10.6509577698589,10.2232822484739,9.09156932536235,9.13680960890977,9.17579656376388,10.2283914185646,8.95450554902089,8.953252145207,9.14284689379001,9.03188249092066,11.7258200439848,10.0282420211905,14.7349779788614,10.2197394329781,10.4570104038388,11.1142923763138,11.1854012637647,11.0362933696347,9.05088167583014,11.6261006879052,10.781852060135,11.1593904591581,11.5783208616314,10.7234760339614
146.0609,0.789,11.31702079,11.379113659631,12.1206055175402,11.3502981848227,11.7792225993998,10.9680395403321,11.4819018391456,11.5474985978354,11.3568773470599,11.810668715158,11.6634603636559,10.7545687935313,11.5207131116948,11.6150915068275,11.1689517106011,11.8498885418727,11.0802099214399,11.4185500131933,11.495653866063,11.0323427436651,12.1909032595827,11.1432581515666,10.6277594010766,11.9967583378511,10.6314314391547,11.1647843725759,10.2897698595487,11.5122298437078,16.4234271333312,12.8907882063562,11.7467358877523,11.1724941654624,11.1738188139885,10.2847667630313,11.5682628284742,11.4191826475615,11.0384148029218,11.4875781422586,11.63734746128,10.9190482351864,10.8226658350469,13.6516772426719,11.1084580255752,11.3353955814245,11.5442702670347,10.2584983288501,13.5868740877641,11.5518858267099,11.9529271877524,12.0103083525639,12.2088532328535,11.6625301863773,11.8026691212692,11.9563674529753,12.0141649118995,11.9734957553368
247.1288,0.789,15.42022079,14.8996632004495,16.7226997748904,15.526467613573,15.8241078717181,15.5375907669727,17.0483007461412,15.9397368817261,16.6938946456658,15.8716225481134,16.2356720407483,16.4717792241549,16.1768508021604,17.130532456187,16.474302252562,16.7436855324212,16.3080914564604,17.0792430640937,15.9920891953518,15.9372980861924,16.487281623433,16.2283514357741,17.5766943413643,18.8256099418234,15.3802435016296,17.3952519941783,15.3110542117352,16.2771283467691,16.0431234179545,16.1103471914551,16.2033873383253,15.9427536435805,15.6360246325626,15.1435531892618,15.9798453039255,16.5644996999407,15.4088369254347,16.9449762534926,16.3574507939175,15.6187494324338,17.8847641404832,15.8996353861339,16.1863857689787,16.1792374719553,16.0937863365541,15.0454973658265,15.3451224281209,16.4521696947355,16.4705390919779,16.4433429314558,15.943992410793,16.4144043245236,16.4322667271661,16.4287255691393,16.6172974392644,16.3977604966173
302.1418,0.788,11.18412529,11.4386005961681,11.2551138011957,12.2689548416784,11.3674761174695,11.766281375226,11.6044848778505,11.6384681132585,11.7324461859741,12.1246158009781,12.5916134417522,11.476740227812,11.7319833580136,11.1377600540117,11.2927922026607,11.2233794206869,11.4107636074001,12.0779926972009,11.3496746243517,10.9870694245638,12.8219193877445,12.192454151795,12.2215222588187,11.4025092797404,11.5024530547756,11.3471349198679,14.313904349388,12.6320933337977,11.4344359865146,11.8168871682277,12.0113648796589,11.5758302147097,13.302952819918,11.2765339222798,12.2921909054173,11.1987186249558,14.3848108693925,12.4697304402108,12.6977512233346,12.2880441727953,14.4909359983209,12.7277794502002,13.1635634529417,11.6440654239377,11.991236231339,12.8223149241359,15.5794601838529,12.6800603381207,13.0324407902295,12.2504148190187,11.4234360180787,12.832279884118,12.5796745743637,12.8026664931724,13.0914846524916,12.6326522201483
132.0444,0.791,14.92919682,13.4931399614766,13.2988709143218,15.5032458947115,15.5384880835062,14.4989748155052,13.5856066860775,15.1441388446224,15.545406937829,14.6913889072758,15.1310462497953,15.1467797496986,14.5166453673648,15.5188769996741,14.6034195975814,14.9819931304066,15.9703097177496,16.6754812421424,14.892485941817,15.6820485231186,14.2914481927985,15.1703318883654,17.0124652199456,14.5637487380541,16.8253126699579,14.9806390831922,15.4606450123633,15.9376130065395,14.7617959037991,13.9717187514026,15.5540445276675,15.3154431692097,13.4795757750387,13.6792315383014,14.6535136790802,15.7913592577576,15.4026520797509,15.1329205262673,14.579752382127,14.7519426971103,16.0478472546091,14.4100198223776,16.6228015222253,14.069810945678,14.7862696660258,13.7890121505744,15.6738707829804,15.0418459869398,15.0635465409059,15.0267644657752,14.0580529119587,14.9247850799281,14.9962506437341,14.9618100871718,15.1660125941906,14.9988082795772
277.1173,0.79,11.54601903,12.3065715696309,12.1231752272996,16.021274551353,12.2688991314787,12.4622791737461,12.6542183360362,12.2903069488604,12.1718631180963,13.7049184540405,12.5611161822927,12.4280251561338,14.6453766263501,15.7649263421166,11.9499005762835,13.4257880099339,12.6364721264601,12.4249739731214,14.5111940024703,15.3317369759728,12.0458045533827,12.9898946074979,14.1759013172056,12.7536441426382,12.5332165050961,12.4551184447879,11.9662399408081,12.6456452169456,11.89094261664,10.91362994525,12.217677909673,13.6185736594556,13.1789427196296,13.021658128267,12.9966790664733,12.138082112973,11.978009305565,14.8111752531897,15.194927930378,12.3635523520194,11.9527784528941,12.4800240591024,12.5277771868158,14.3356830961985,16.3086468738936,13.8592657125233,13.1530115353299,13.9095525269473,13.9904346405657,13.960423453158,11.5322280286369,13.8035169566316,14.0081148820248,13.8769116571226,14.0309765827667,14.2171766321491
301.1391,0.795,12.9227468,13.7230477030662,13.1693436838257,14.5951787681575,13.8446690850666,14.299969903665,14.3464852006479,13.4239985876162,14.242790843731,14.729745532113,14.9619613694196,13.8328665547504,13.929508179371,12.9052997482406,13.5226048965135,14.112141534919,13.370612319896,14.2586389969067,13.2045000100421,13.0256491636399,15.421138055256,14.817333354051,14.8742733052058,13.9081085214432,13.9687873755263,13.8520147934115,15.5066724907932,15.0125380505408,13.7159276245462,14.3127994224739,14.4854135295732,13.8458787838339,15.5440492450223,13.7047715971626,14.6546586166463,13.6245846774924,14.4173418038097,14.9880750125058,15.3016153857047,14.7916055341615,15.387654997485,14.887028960233,15.1852019145505,14.0138551321048,14.6511956320789,14.9490666103666,15.2659031861684,14.4754364206637,14.5788671156781,14.4105498648849,13.6046399590108,14.4579626871756,14.3708324497179,14.4255519473684,14.6919877915613,14.4192822873336
185.1284,0.796,16.71745661,15.7481373733641,16.4197916191611,16.9221216708658,16.2781003672327,15.2665899989991,16.6651290541234,16.7341947843362,15.7441217685965,16.7352190214403,16.4765041145384,16.0483543061202,16.6805394119165,16.3118337522744,16.5358602311771,17.01611654875,16.1027416223825,16.6479788828586,16.0669935098652,16.4683947016485,17.2971706139213,17.2874303762402,16.7929407307888,16.9995314631079,17.0785272460036,17.1433843746879,15.6653846681153,16.2829873889661,17.3098454220724,17.173908693654,16.3151937473911,16.5898987031399,13.2753783370222,13.2454541890479,17.4089836228628,16.2386436792856,15.5674406091387,16.9333325099886,16.528344917167,15.1149336109365,15.8707318476262,17.2628790570352,16.9411938937183,14.2457561366821,16.6527713368611,13.3920093771307,15.3835167063501,16.0634619769899,16.0558040774762,15.9562624510508,16.2306239883277,15.9938013646225,16.0404750615016,16.005469853426,16.0768162678838,16.0214683162207
450.1364,0.798,8.967214441,8.98765740907485,8.96876878799563,10.4871464609625,9.05892577270374,9.02446063754708,9.00683316166878,9.0043258800407,8.97251401282328,9.00264586521771,9.0877546002964,9.11233699504028,10.076745968341,10.4535969121281,9.02896500128011,9.00044024606449,8.984226987004,9.06123961265733,10.6570754591776,9.04554077141647,8.97289284331025,9.10429316921696,9.10563644672585,10.0512695633396,9.10385912928548,8.96926860095291,13.6992830085683,10.0689361034059,8.96760486208168,9.07527526951387,8.96675482520697,8.9832390685772,10.3119098072506,10.2545627797152,9.01096256235903,9.06461927552682,13.96673548586,10.6034731851258,8.96745152284722,8.97050565957369,14.8105411074277,8.97451805341731,10.0439934624157,11.3148492309992,10.5904059009467,10.412251276759,14.6005764960032,11.748229974655,12.0145370783152,11.8296867053599,8.98203603631434,12.0847673601467,11.8721983705647,12.0097656160501,12.3755129682363,12.0402558807883
304.15,0.797,14.52891434,13.9530394752854,15.2736802391081,14.34295038433,14.4635804092487,14.3055040675325,15.1912005615695,14.4034462333569,15.3938629762905,14.4944958966729,14.6990114823443,15.2470903849082,14.5842868821831,14.9505960616373,15.0491365253785,14.8353233914475,14.6689488823536,15.5809523870497,14.7463633422138,14.8898659657547,15.5708687089596,14.9868186511139,15.7413070970597,15.9883953680671,15.3231095767312,15.7389860455885,14.3484619094152,14.93694864642,14.7506179532602,14.9379371882388,14.9538197150472,14.6703635228566,14.2642959894942,13.5716006195534,15.0962868406349,15.0593200397603,14.2796789134178,14.9311455189455,15.1162204684234,14.2042796854598,15.5463179115628,15.191412086947,15.3420201099997,15.0229245377855,14.6446600717868,13.8013821820351,14.6430199637402,15.0432886564429,14.9833944026322,15.0398606984439,14.9298878557118,14.979960939192,14.9414257758448,14.9439913599803,15.1746536924947,14.8342582868925
317.0855,0.773,10.67018885,10.3118072995825,12.0107924130651,10.6279559075095,11.1827837668701,11.7119225800057,10.4674050057327,10.4053652463694,10.5120601874498,10.7810023963323,10.4371256350438,14.7715594531363,10.7556581901384,10.360788265973,10.24781555403,10.3462893388202,10.8684868844098,10.7479196627004,10.8195692481253,10.927849339551,10.9273569871622,11.0095343578152,12.3995770932663,10.498546051243,11.0918836461314,10.4420363925723,10.583191936055,10.9583228645179,10.6564133756174,10.5930360975578,13.1926785813535,10.2242964474076,11.0064328992852,11.0017079181033,10.6021712767584,10.5577554745881,11.1164282209104,11.5869639346716,15.4809518073215,11.4462378785318,11.1516063167603,10.7515197528984,12.0963729749835,13.4265344677369,10.6059063816701,11.2476019315472,11.8866216445971,11.6937541961095,11.7737723582536,11.8498020693295,10.5262182056938,11.6723551959092,11.7516148772126,11.7209111336752,11.8380145938419,11.880511261966
302.1959,0.798,13.26844989,12.7423544546357,13.1639727145149,13.4259956752276,14.2979683985791,13.6103186355075,13.5332674764089,13.8065298177871,13.6835613591382,14.0428601514339,13.9174989204417,14.1762448635712,13.6061743748351,13.6184316634968,13.5088792189806,13.3982804260097,13.0189999460974,13.8128980569836,13.3671706374788,13.3247413023863,14.600067855446,14.1608012113788,14.3328528368868,13.4046978283207,13.2319989944678,13.5027613621165,13.8941637816872,14.6306435189431,13.2590819693085,13.4832515340579,14.2399954959216,14.3037899521174,13.563919037479,12.6296087363972,13.9475118392244,13.7907565049477,13.611783727529,13.6659271161335,15.2547722094307,13.6940369366429,14.0943748555601,14.2400778997468,14.0854451325784,13.5245884994551,13.2697268194188,13.0906025694403,14.0403339356536,13.7161445739521,13.9282047819772,13.6485108406009,13.4805658402843,13.7064044561318,13.674111754633,13.7230471990547,14.0299284782143,13.8272154315703
343.1003,0.795,12.33400562,13.373891673129,12.3947110069959,12.5733954051896,12.4314363919084,13.0220025944676,12.5381882824275,12.8870438562704,12.2751483078927,12.3606524982574,13.4935063460952,12.8310371715194,12.3043953412868,12.6053709055125,12.9396321389618,12.2551541160268,13.1057150382981,13.1360347786537,12.2431170479745,12.9634415394413,11.8230328039214,12.0446447273396,13.2941047631436,11.986325891524,12.5859306988378,12.1465765092657,13.7521867063518,13.8189066916939,12.8899982389192,12.4278090042697,13.1805747160639,12.4915692570744,16.9051677083555,16.5407126236086,13.2361025588493,12.6647665111924,13.5753760009608,12.0192630719812,12.4607907584215,12.1520386071886,13.8589747627001,13.5337492355706,13.6875465496475,16.6626829983497,12.3713950211495,16.7485509449617,13.8073614225303,14.9048226842044,14.9741592026709,14.9028043134014,13.0795491394472,14.9575669433216,14.8570909466695,14.9102559001594,15.0128432088673,14.9206250188476
181.0717,0.801,13.31805354,13.3007945770803,13.2174240173177,14.8375022570933,16.699982375272,13.9950808349432,16.433780842054,14.6595740062175,15.3251012363023,16.1512479663051,17.0528288846515,16.0061327377891,15.5578581259337,15.3099091611392,14.5483744448769,17.2815243450835,15.77398645039,17.3175354995462,12.8038947230193,14.8866776335952,14.180304668071,11.0242942237879,17.0985701034423,10.5726200164786,16.1206915830697,13.6675791715975,16.4724966390714,16.8568538374796,10.9248993706889,13.587055113884,15.4146436807943,13.2064730321405,15.0249132962221,17.073221802472,10.6185253434168,16.0299299531981,15.2459083047065,15.6689938531107,15.369815307862,14.2284148364222,16.0354869358827,10.8346689053668,16.7862275664035,15.22130267928,16.3662694475771,15.8678677706869,16.3853668152406,15.4879197042014,15.5334627847802,15.5227288243598,14.8080796467533,15.4807057804805,15.5425381591607,15.5459350332827,15.5390994630895,15.5419360485324
121.0283,0.799,16.14307664,16.4934458895956,17.2685508382002,17.022355672862,15.0623365900447,15.9096752768444,15.6151759857855,15.2510050526684,15.6823743479766,16.9123610337409,16.8526033128414,15.086985145457,15.9561340723811,16.6896798507017,15.6030118801754,15.3537740360315,15.2532075817515,18.3028029127098,15.6711852698052,16.7736724995541,17.3980144123835,16.661675941148,18.8873960016609,15.0186377484602,18.5729669604284,16.731659950382,15.1510905084668,15.5742156278934,15.8077519255222,16.9516337195745,15.8412237836008,16.687954276245,17.6279695995157,17.2559742119062,15.9047574031131,15.152578459807,15.8236163861705,17.0714815383261,17.1766082573991,15.5186787361975,15.9287578466876,15.9328974858746,18.8456240785951,17.269067934699,18.3051284345335,17.5892018188402,15.9997434769055,17.0231076755875,17.0569528842854,17.1156624468512,17.2174542458884,17.0444410648764,17.1021345709204,17.1077941011504,17.1617316749629,17.0709487015378
261.1442,0.8,14.95514949,14.7254702631688,15.0458119168268,14.9596034905454,15.2392062252778,15.256629430754,15.5799106517344,15.2336222608634,16.2850079517191,15.4946622443359,15.0463442403527,15.7536251808955,15.2107870351482,15.3353716595079,15.5026056632572,15.4534487545415,15.036085054902,15.1257153362836,15.5448166662944,15.556433364435,15.2462658056119,15.4323410720921,15.7447165124363,15.7910688724367,15.0960601994969,15.5546808040854,14.5315454891512,16.0619572497606,15.4317594860119,15.6548936206423,15.6785792392712,15.5426025468104,15.5253587781335,15.2448728165407,15.9340012551623,15.5865703083826,14.5742834873727,14.6027936573328,15.6882260334464,15.1830767428556,14.8661516163431,15.685937442081,15.2980621664454,16.0461574659968,14.7051560504161,14.8399878596225,14.6637812643232,15.381367469336,15.3887993840582,15.3028857586704,15.2589466877673,15.3525860784825,15.3607078854016,15.3338892145314,15.4349918677475,15.3839274863906
185.0912,0.756,11.02696116,11.1880740205432,11.5588186957711,11.7668303255323,12.3502770248173,11.1751561031591,11.9885309577313,11.5842988509377,11.6832241536896,11.6521944516817,12.3895726190659,12.7118671624159,11.2506000233553,11.7288583577488,11.4539910364705,11.8889425008098,11.8558243019118,12.2323321992061,11.3052682375388,11.0464813180054,11.0151939368352,11.1022029820163,12.3238500418727,10.9327637818882,11.693930790027,11.5254600430614,11.4610584249162,12.7765116396265,10.5722344432425,11.4106587190112,12.1633244413997,10.9929801993884,15.2352701227973,15.0790291122949,11.3588089255951,11.8420735183484,11.1611827977906,12.022811454376,12.3896180909188,11.2026849929261,11.4094964905319,10.9226366521621,11.8314381816108,15.0952454299679,12.185535949176,15.2932053161164,12.4245124280005,13.7930216258567,13.8473945101761,13.7723463853125,11.5446320049476,13.7173548466725,13.6131537717348,13.6833669023533,13.8310272766881,13.6366844902124
385.1464,0.793,13.17205929,11.2884674271582,13.3771101849479,10.4348691619989,11.7479208762041,12.2629866672207,13.5884787647165,10.7709972334598,11.1738743233317,11.7147821930039,11.1873250106766,11.3848663383122,11.701871180424,11.8612676226395,12.5938886777532,11.5472966802222,10.5216407394303,13.7269738656465,11.875121068167,13.9441198828889,10.8899872882943,11.9674075633887,11.593776205664,11.5380357539147,12.3395090532061,12.5367535208183,11.3053079705062,12.0086296579769,11.2374690880457,12.534492939885,11.2672183210672,10.8580842635507,10.9941276781106,11.225481471122,12.3609787295232,11.8358523238798,12.3409740843638,13.1193918122678,11.6522904023049,10.714405027012,11.8968921225919,11.6427944281069,12.2339296192071,11.2888115746635,14.1699483795496,11.1402944143214,15.0833499352875,11.7525807268054,11.8037850263691,11.8405428292711,14.1252828008183,11.6068490864744,11.8658886366124,11.6649993422671,11.8973168164579,12.1405995188471
