Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
377.0353,C16615,M-H [1-],0.713,0.00267600000000812,EC000211
189.0027,C16618,M-2H [2-],3.097,0.000375999999988608,EC000212
374.0316,C16620,M-H2O-H [1-],2.965,0.000809999999944466,EC000213
133.0504,CE0520,M-H [1-],0.696,0.000231000000013637,EC000117
149.0452,CE0520,M-H+O [1-],0.654,0.000340533230001938,EC000117
331.2276,CE1353,M+H [1+],4.919,0.000841999999977361,EC0001
331.2294,CE1353,M+H [1+],4.533,0.00264199999998027,EC0002
134.0963,CE1395,M+H [1+],0.777,0.000117999999986296,EC000214
134.0964,CE1395,M+H [1+],2.689,1.80000000113978e-05,EC000215
156.0769,CE1395,M+Na [1+],0.621,0.00146000000000868,EC000214
350.2065,CE1447,M-H2O+H [1+],3.938,0.00224346676998266,EC000216
350.2065,CE2053,M+H [1+],3.938,0.00228399999997464,EC000217
350.2065,CE2056,M-H2O+H [1+],3.938,0.00224346676998266,EC000216
369.1289,CE2095,M-H2O+H [1+],3.506,0.000306782270058648,EC000218
369.129,CE2095,M-H2O+H [1+],3.414,0.000206782270026906,EC000218
369.1292,CE2095,M-H2O+H [1+],3.953,6.78227002026688e-06,EC000219
195.0874,CE2152,M+Na [1+],3.353,0.00186999999999671,EC000220
149.0596,CE2172,M-NH3+H [1+],0.765,0.000155466770024759,EC00015
166.0862,CE2172,M+H [1+],0.727,5.50000000032469e-05,EC00015
166.0863,CE2172,M+H [1+],2.395,4.50000000000728e-05,EC00016
243.1236,CE2303,M-2H [2-],4.74,0.000197752500014303,EC000221
243.1236,CE2304,M-2H [2-],4.74,0.000197752500014303,EC000221
243.1236,CE2305,M-2H [2-],4.74,0.000197752500014303,EC000221
243.1236,CE2306,M-2H [2-],4.74,0.000197752500014303,EC000221
403.1133,CE2616,M-H [1-],4.514,4.69585000359984e-05,EC000222
368.0971,CE2846,M-H2O-H [1-],3.297,0.001366511800029,EC000223
368.0998,CE2846,M-H2O-H [1-],0.802,0.00133348819997536,EC000224
296.0197,CE2848,M-H2O-H [1-],0.697,0.00255781440000646,EC000225
366.2039,CE3554,M-H2O+H [1+],4.917,0.000253533229965797,EC000226
132.0444,CE4888,M-H2O+H [1+],0.791,3.95332299945039e-05,EC000163
194.04591,CE4888,M+HCOO [1-],0.799,0.000580999999982623,EC000163
194.046,CE4888,M+HCOO [1-],0.798,0.000670999999982769,EC000163
218.0426,CE4888,M+HCOONa [1+],0.785,0.000239533230001143,EC000163
179.0556,CE4968,M+Na-2H [1- ],0.643,0.000784256700029573,EC000227
181.0704,CE4968,M+Na [1+],2.671,0.000536256700002014,EC000228
181.0717,CE4968,M+Na [1+],0.801,0.000763743299984299,EC000227
144.0655,CE4969,M [1+],0.707,0.000568192500026043,EC000229
165.0405,CE4969,M+Na-2H [1- ],0.634,0.000234192499988239,EC000229
165.0409,CE4969,M+Na-2H [1- ],0.76,0.000165807499996617,EC000229
165.0417,CE4969,M+Na-2H [1- ],2.342,0.000965807499994753,EC000230
167.0562,CE4969,M+Na [1+],0.774,0.000913807499983932,EC000229
167.0563,CE4969,M+Na [1+],2.234,0.00101380749998725,EC000230
167.0564,CE4969,M+Na [1+],2.346,0.00111380749999057,EC000230
179.0556,CE4970,M+Na-2H [1- ],0.643,0.000784256700029573,EC000227
181.0704,CE4970,M+Na [1+],2.671,0.000536256700002014,EC000228
181.0717,CE4970,M+Na [1+],0.801,0.000763743299984299,EC000227
457.2496,CE4995,M+H [1+],6.911,0.000349999999968986,EC000231
343.2227,CE5016,M+Na [1+],4.522,0.00165600000002541,EC000150
350.2065,CE5138,M+H [1+],3.938,0.00228399999997464,EC000217
366.2039,CE5139,M+H [1+],4.917,0.000212999999973817,EC000232
364.0954,CE5247,M-H [1-],0.768,0.00321999999999889,EC000233
364.0958,CE5247,M-H [1-],3.594,0.00281999999998561,EC000234
364.0972,CE5247,M-H [1-],3.027,0.00141999999999598,EC000235
366.1108,CE5247,M+H [1+],0.7,0.00237199999997983,EC000233
366.1127,CE5247,M+H [1+],3.577,0.000471999999945183,EC000234
366.1134,CE5247,M+H [1+],3.129,0.000228000000049633,EC000235
364.0954,CE5248,M-H [1-],0.768,0.00321999999999889,EC000233
364.0958,CE5248,M-H [1-],3.594,0.00281999999998561,EC000234
364.0972,CE5248,M-H [1-],3.027,0.00141999999999598,EC000235
366.1108,CE5248,M+H [1+],0.7,0.00237199999997983,EC000233
366.1127,CE5248,M+H [1+],3.577,0.000471999999945183,EC000234
366.1134,CE5248,M+H [1+],3.129,0.000228000000049633,EC000235
271.0753,CE5274,M+H [1+],2.433,0.000596361800035083,EC000236
271.0761,CE5274,M+H [1+],0.756,0.0013963618000048,EC000237
258.1827,CE5305,M+H [1+],3.513,0.000139709100039909,EC000238
258.1834,CE5305,M+H [1+],4.934,0.000839709100034725,EC000239
258.1848,CE5305,M+H [1+],3.943,0.00223970910002436,EC000240
308.1987,CE5307,M+H [1+],4.967,0.000489644899971609,EC000241
239.1389,CE5308,M-NH3+H [1+],4.617,0.00151069346998156,EC000242
256.1666,CE5308,M+H [1+],4.784,0.000310226699980376,EC000242
258.1827,CE5317,M+H [1+],3.513,0.000139709100039909,EC000238
258.1834,CE5317,M+H [1+],4.934,0.000839709100034725,EC000239
258.1848,CE5317,M+H [1+],3.943,0.00223970910002436,EC000240
308.1987,CE5319,M+H [1+],4.967,0.000489644899971609,EC000241
239.1389,CE5320,M-NH3+H [1+],4.617,0.00151069346998156,EC000242
256.1666,CE5320,M+H [1+],4.784,0.000310226699980376,EC000242
350.2065,CE5533,M-H2O+H [1+],3.938,0.00224346676998266,EC000216
350.2065,CE5534,M-H2O+H [1+],3.938,0.00224346676998266,EC000216
134.0601,CE5536,M-HCOOH+H [1+],3.31,1.94667699986439e-05,EC000113
152.0705,CE5536,M-CO+H [1+],2.812,1.94667699986439e-05,EC000114
178.0513,CE5536,M-H [1-],2.879,0.000332999999983485,EC000114
178.0515,CE5536,M-H [1-],3.479,0.000532999999990125,EC000113
178.05156,CE5536,M-H [1-],2.811,0.000592999999980748,EC000114
178.0524,CE5536,M-H [1-],2.721,0.00143299999999158,EC000114
178.0526,CE5536,M-H [1-],3.481,0.00163299999999822,EC000113
180.0658,CE5536,M+H [1+],2.895,0.000281000000001086,EC000114
180.06586,CE5536,M+H [1+],3.481,0.000340999999991709,EC000113
194.0458,CE5536,M-H+O [1-],3.657,7.6533229986353e-05,EC000113
194.0459,CE5536,M-H+O [1-],3.542,2.34667699885449e-05,EC000113
194.04597,CE5536,M-H+O [1-],2.921,9.34667700107639e-05,EC000114
194.04599,CE5536,M-H+O [1-],2.735,0.00011346676998869,EC000114
224.0561,CE5536,M+HCOO [1-],3.018,0.000211999999976342,EC000114
181.0717,CE5541,M+H [1+],0.801,0.00164699999999129,EC00010
225.0623,CE5541,M+HCOO [1-],0.658,0.00141600000000608,EC00010
165.0417,CE5542,M-H [1-],2.342,0.00143900000000485,EC000154
167.0562,CE5542,M+H [1+],0.774,0.00149099999998725,EC000153
167.0563,CE5542,M+H [1+],2.234,0.00139099999998393,EC000154
167.0564,CE5542,M+H [1+],2.346,0.00129099999998061,EC000154
225.0623,CE5542,M+CH3COO [1-],0.658,0.00140999999999281,EC000153
350.2065,CE5661,M+H [1+],3.938,0.00228399999997464,EC000217
134.0601,CE5665,M-H2O+H [1+],3.31,9.95332300135487e-05,EC000245
152.0699,CE5665,M+H [1+],2.312,0.000699999999994816,EC000246
152.07,CE5665,M+H [1+],0.791,0.000599999999991496,EC000247
152.0705,CE5665,M+H [1+],2.812,9.99999999748979e-05,EC000248
393.2643,CE5707,M-H [1-],6.229,0.000336000000004333,EC000249
237.1232,CE5860,M+H [1+],2.723,0.000168390299990051,EC000250
259.057,CE5868,M-H [1-],0.712,0.000174750300004689,EC000251
331.2276,CE5888,M+H [1+],4.919,0.000841999999977361,EC0001
331.2294,CE5888,M+H [1+],4.533,0.00264199999998027,EC0002
350.2065,CE5922,M+Na [1+],3.938,0.00013289439999653,EC000252
350.2065,CE5926,M-H2O+H [1+],3.938,0.00224346676998266,EC000216
350.2065,CE5930,M-H2O+H [1+],3.938,0.00224346676998266,EC000216
163.0993,CE6316,M-H2O+H [1+],3.595,0.000169834430010951,EC000253
308.1987,CE6504,M-H4O2+H [1+],4.967,0.000559805529974255,EC000254
366.2039,CE6504,M+Na [1+],4.917,0.00261827229996925,EC000254
350.2065,CE7088,M+H [1+],3.938,0.00228399999997464,EC000217
366.2039,CE7105,M+H [1+],4.917,0.000212999999973817,EC000232
350.2065,CE7112,M+H [1+],3.938,0.00228399999997464,EC000217
350.2065,CE7113,M+H [1+],3.938,0.00228399999997464,EC000217
350.2065,CE7114,M+H [1+],3.938,0.00228399999997464,EC000217
350.2065,CE7115,M+H [1+],3.938,0.00228399999997464,EC000217
432.3465,dlnlcgcrn,M-H2O+H [1+],4.852,0.00068546906999245,EC000255
328.248,dmhptcrn,M+Na [1+],6.21,0.0021733828999686,EC000256
328.2482,dmhptcrn,M+Na [1+],6.065,0.00237338289997524,EC000256
198.1135,egme,M-H [1-],5.021,7.40000000121199e-05,EC000195
200.1281,egme,M+H [1+],5.02,2.59999999911997e-05,EC000195
223.0969,estradiolglc,M-2H [2-],5.259,0.000682500000010577,EC000160
223.0982,estradiolglc,M-2H [2-],5.267,0.000617499999975735,EC000160
175.0241,glac,M-H [1-],0.753,0.000713000000018837,EC00012
191.0203,glac,M-H+O [1-],0.697,0.000577466769982493,EC00012
191.0212,glac,M-H+O [1-],0.699,0.00147746676998395,EC00012
606.2801,leuktrC4,M-H2O+H [1+],3.463,0.00422721577012908,EC000257
444.3097,lnlncacrn,M+Na [1+],5.039,0.00126800000003868,EC000258
444.3097,lnlncgcrn,M+Na [1+],5.039,0.00126800000003868,EC000258
230.0128,nrpphrsf,M-H2O-H [1-],3.569,0.000489000000015949,EC000259
230.01289,nrpphrsf,M-H2O-H [1-],3.042,0.000579000000016094,EC000260
230.0129,nrpphrsf,M-H2O-H [1-],2.513,0.000589000000019269,EC000261
230.0135,nrpphrsf,M-H2O-H [1-],0.791,0.00118900000001076,EC000262
230.0139,nrpphrsf,M-H2O-H [1-],0.763,0.00158900000002404,EC000262
232.0264,nrpphrsf,M-H2O+H [1+],2.519,0.000977466769995772,EC000261
289.0528,nrpphrsf,M+ACN-H [1-],0.664,0.00283046676997856,EC000262
198.1135,pcrn,M-H2O-H [1-],5.021,0.000481000000007725,EC000263
200.1281,pcrn,M-H2O+H [1+],5.02,1.45332300007794e-05,EC000263
218.1384,pcrn,M+H [1+],6.89,0.000284999999990987,EC000264
218.1386,pcrn,M+H [1+],2.048,8.49999999843476e-05,EC000265
286.1284,pcrn,M+HCOONa [1+],2.172,0.00231453322999187,EC000265
463.2334,tststeroneglc,M-H [1-],5.897,0.000351999999963937,EC000193
509.2379,tststeroneglc,M+HCOO [1-],5.991,0.000772999999981039,EC000193
