mz_rt,Red,Yellow,FC_postRed_div_postYellow,p.x,log2_FC_postRed_div_postYellow,neglog10p.x,mz.x,rt.x,MPA.x,Cluster_ID.x,Cluster_features.x,Cluster_size.x,post,pre,FC_post_div_pre,p.y,log2_FC_post_div_pre,neglog10p.y,mz.y,rt.y,MPA.y,Cluster_ID.y,Cluster_features.y,Cluster_size.y
297.0975_4.498,255732.28781818182,1965.4484363636363,130.11396436902893,7.15e-8,7.023631996141079,7.14569395819892,297.0975,4.498,3050.3737499999997,Cluster_297.0975_4.498,297.0975_4.498;297.1062_4.504;365.0866_4.514,3,1965.4484363636363,2991.176963636364,0.6570819648110179,0.0311,-0.6058547504420817,1.5072396109731625,297.0975,4.498,3050.3737499999997,Cluster_297.0975_4.498,297.0975_4.498;297.1062_4.504;365.0866_4.514,3
413.1436_3.2,1498.8412727272728,5845.404,0.25641363244136295,0.0494,-1.963455128824928,1.3062730510763532,413.1436,3.2,1666.61115,413.1436_3.2,413.1436_3.2,1,5845.404,1443.6012663636363,4.049181817860481,0.0386,2.0176304248954406,1.413412695328245,413.1436,3.2,1666.61115,413.1436_3.2,413.1436_3.2,1
576.1384_0.705,1078.6143981818182,2032.0926545454545,0.5307899695268011,0.0108,-0.9137869868971746,1.9665762445130504,576.1384,0.705,1559.056,576.1384_0.705,576.1384_0.705,1,2032.0926545454545,1332.1283045454545,1.5254481476083042,0.021,0.6092331412671096,1.6777807052660807,576.1384,0.705,1559.056,576.1384_0.705,576.1384_0.705,1
