mz_rt,post,pre,FC_post_div_pre,p,log2_FC_post_div_pre,neglog10p
144.1283_0.662,50470.32987272728,18439.854463636362,2.7370243063607385,0.0451,1.4526082467271269,1.3458234581220394
234.1122_4.883,18651.3072,1901.8180431818182,9.807093410889935,6.88e-6,3.2938256193156668,5.162411561764489
250.1107_3.546,19154.3862,3255.132690909091,5.884364177685973,2.88e-5,2.5568865363757225,4.540607512240769
292.1575_3.656,66527.06827272727,10277.182454545455,6.4732788939932915,1.83e-5,2.6944966621175195,4.73754891026957
449.1076_4.454,5927.833309090909,1513.1264272727274,3.917606091762794,0.00199,1.9699723445096178,2.701146923590293
