mz_rt,post,pre,FC_post_div_pre,p,log2_FC_post_div_pre,neglog10p
234.1122_4.883,18197.1071,1785.5143395833334,10.191521118921099,8.89e-6,3.349297489565462,5.051098239029787
250.1107_3.546,18727.177433333334,3133.9497666666666,5.975583154688515,7.35e-5,2.57907951197608,4.133712660915805
292.1575_3.656,62794.13791666667,10291.048083333333,6.1018214479401465,2e-4,2.609239964259382,3.6989700043360187
449.1076_4.454,5725.283966666667,1586.0619583333335,3.6097479903514698,6.99e-4,1.8518981208351402,3.1555228242543185
