mass,rt,6104_U2,6110_U2,6108_U2,6111_U4,6101_U3,6104_U1,6103_U4,6110_U3,6111_U2,6111_U1,6105_U3,6109_U2,6108_U1,6109_U4,6101_U4,6101_U2,6110_U4,6105_U1,6105_U4,6102_U1,6102_U2,6104_U3,6104_U4,6113_U3,6113_U2,6109_U3,6102_U4,6102_U3,6108_U4,6106_U2,6111_U3,6110_U1,6108_U3,6106_U3,6105_U2,6112_U2,6103_U1,6113_U1,6103_U3,6101_U1,6112_U1,6109_U1,6112_U3,6106_U4,6103_U2,6106_U1,6112_U4,PooledQC5,6113_U4,PooledQC7,PooledQC6,PooledQC9,PooledQC10,PooledQC8,PooledQC11,PooledQC12
363.1426,0.526,11.20586068,10.4020149371048,10.3329928372081,10.5903502763347,10.8683333414366,10.3752675836581,11.0798464678051,10.3499684462317,10.4322518659535,10.9773622755615,10.6093463122371,14.2172502385477,10.0820054431176,11.7910557784382,10.8614494901931,10.05783159886,10.4697948756471,10.0643577193913,10.7908069504353,10.9960849077233,11.1625929969118,10.877329054735,10.6414966026783,10.1144570911447,10.6355572524846,12.1656735674935,10.6832187192892,11.3567563783481,10.0223581492673,10.2718898965572,10.6762097988576,10.4605742009775,10.4668144444974,8.96843079810387,10.3374937898568,10.2310953073406,10.9527048944459,10.5767559664693,10.6388949527467,11.1842674142665,14.646132944991,10.828209403206,10.4634668874516,9.95580183916638,10.5035214632817,10.0803677747881,14.9057528362706,11.7229403069604,10.7018926118452,11.4539745250349,11.7982950710814,11.5869551594734,11.9089087941165,12.0729713918509,11.701797002477,11.6642045914629
220.1182,0.536,14.60058999,13.4754891106549,15.5108904474246,13.9133684087932,14.5885686890551,14.5392718678664,14.5649306736108,13.0184830866158,13.6684454661351,13.0348766708539,14.4679456263576,15.0180156755952,15.6156341613236,14.4390252862019,14.6754006163151,14.6112292477006,12.5236375176298,14.1325938824277,14.3852937935385,14.2915189715914,14.1965862059609,14.2864778783426,14.1358075354172,14.2834330055423,14.589547876481,14.8900544470779,15.0732186167576,14.2358903954393,16.2285018908694,13.4411052780623,14.2004970951857,13.5922049851704,15.7265715661138,13.8781473404799,14.3534298162396,14.2526819548252,13.6408662560953,13.7455364370617,13.3458705437742,14.4436151682626,14.4170350824103,14.7480057927755,14.7785372175094,13.389230509636,14.0936215991827,13.4648992555883,14.8529245339539,14.1431648389553,14.2290423056376,14.2365441968702,14.12151967945,14.0794563681333,14.1444514037977,13.9505224540255,14.1372325290551,14.1541845203446
265.1546,0.538,15.34224624,15.0803964558321,16.5964753882712,15.0900387467612,16.5103076748563,14.9053867736131,16.8452486113806,14.920262452771,16.3389029502735,16.385387559611,15.6105160536318,15.8416145825813,16.1576585832829,15.7531158544929,16.8280448812124,16.6563677586432,15.8404433207653,15.4046022477855,15.3781728958713,15.19832039545,16.4666876844496,15.2468577684396,15.6879044772201,15.2346843289837,15.928311727372,15.6692126006035,16.4914772621945,15.8001317919793,16.1927454606739,15.5244110929981,16.5524855917407,15.8616362733635,15.7374544920471,16.0970192163566,15.1834040048765,15.9073469781494,16.7217606682434,15.9470365764224,16.5750272667392,16.4250940130643,15.5770108862896,15.8362369941202,15.4839295725941,15.7816771390355,16.7047756062729,15.6895466434225,15.4796915688785,15.9590241600451,15.4465830880247,15.8525868168698,15.998279609719,16.0250614249039,15.8694658430949,15.8833844872612,15.9900426134128,15.9372578226275
366.1123,0.548,8.969321473,8.84466509442928,8.91332802474135,8.78050750049437,8.88159282197216,8.68506578405893,8.68746697130079,8.74844808980257,8.86015503925746,8.70368157734587,9.99618859973618,9.02298389064972,8.76185594273882,8.94882289484844,9.0118421873901,8.87454359292884,9.05477467389748,9.79459802274132,8.74365555985995,8.91348221960739,8.99324128109604,8.85620846039654,9.02905250219822,9.00460678121256,8.8699167903527,8.70014992644078,8.71154096199091,14.7065598935456,8.98333625211874,10.0793755660925,8.70399420518594,9.03550073082884,8.89656555904762,10.4154864806576,8.80259115189264,8.82137181834488,8.96478718396353,8.93127557519674,8.62360575869368,9.63744846629163,8.8143616697506,10.6755074575717,8.65968699804626,10.0434999777459,9.72396253557273,8.93309124999555,8.60542240516312,10.3743434898438,8.61263545901467,10.2049254008653,10.3981804481508,10.3297146847376,10.1576655225007,10.6031316415002,10.318424043588,10.4934068316824
148.1118,0.543,8.969321473,19.0540318688256,10.1602759184563,9.97069226338574,8.9304976667547,8.85544855769528,10.654917161576,20.2029387046299,10.6757955620833,10.0433537822505,9.97846561664038,11.1688953356131,8.88174759271696,11.4389333639092,8.98688081078907,8.92827464816936,19.6784139058286,8.88438840087707,8.87749500587712,10.1716930701131,10.1272865978752,8.91952677019231,8.99401152389764,8.98466177050898,8.92847841963052,11.5992039515221,10.1234873043411,8.86403913407861,8.97836779726437,12.0536993579782,10.2391103636237,10.4560675228228,10.0878405391089,10.221821991827,8.90393015657236,8.90852367922337,11.5445527672394,8.95591425358837,11.1958702722088,8.83319180960282,9.94571659490761,12.2718566869326,8.83422155437478,11.7946780083847,8.8267502609642,10.3128125518822,8.81110443658923,16.0579993318002,11.1384417965623,15.9408963619948,16.1261401575846,16.062488574833,16.0041978637154,16.0322985682649,16.0648468767567,16.070559229766
167.0727,0.556,13.50716122,13.637880767267,12.5381653872966,13.3662656089397,12.8341774806551,13.5661047570878,12.8801147304975,12.2716309873575,13.2665974543353,12.9541178371821,12.1191085807557,13.0925481025195,12.837142822908,13.8701355197009,12.9194648941889,12.9083209858283,12.3377116614298,12.6414401527833,13.1495563301342,12.5218453881203,12.8726518761992,12.8450340158345,12.7870673097231,12.6874990837377,13.0183527066614,13.1433811276432,13.2118355423019,12.7942740219549,12.9178635263221,17.6808725818142,15.1404837518935,12.5860397291429,12.5394965054985,17.763514447476,12.8275750618968,11.8903826890427,12.8215325551736,12.5518606255145,12.5879891706573,13.1415803676813,15.3788771233204,11.9571405267476,12.789963754147,17.8102244281503,12.7492396677563,17.5186195953848,12.4783106283446,15.312440015909,13.0531273878246,15.1480739072337,15.3580952778768,15.4160796586181,15.4452579457474,15.3342728787771,15.2505357648593,15.2461811228377
311.1494,0.538,14.34305938,12.0247456592533,13.8229817228283,11.2313762021528,12.3861574038167,12.5711412367751,14.478644762965,13.4054801834574,11.9742696039263,12.0056531943977,11.9435651734786,15.6463100005785,12.9518371275682,11.8433908817125,14.7633897791916,12.9070215309103,12.0962404616168,13.6462400211802,12.8208808747414,12.3644635480924,13.8126497512847,15.4373090811284,11.782052171137,13.2441366494131,11.8278172254819,15.2970375597812,14.6828566767509,12.6453262480532,13.394000624379,12.0146094296325,12.3679977182229,12.6928663741498,12.7742094074877,12.2269117611904,11.823544053584,10.1995290681896,12.7000270241286,14.2432524560251,12.8140061986172,13.0386980965004,15.9171265986288,12.1582487584853,9.99150563023954,12.0782269210183,13.1751586912143,14.3416314629091,10.6712858164611,13.8939575434743,13.2357528230129,14.278086936685,14.2523197689931,13.9773356268426,13.979829809189,14.207260957347,14.1998215312253,14.0923304631972
458.2019,0.544,13.38547674,13.8654743808892,14.0418579771179,13.8326537763888,13.6343550848113,12.8011981322561,14.2361401385202,13.4675312159678,13.8709117871056,13.1932920567159,13.6148918558211,14.6267245588465,14.028966356034,14.0394019494258,13.3927146765523,13.3880685280491,13.7568587268112,13.5690219976664,13.2148813769164,13.8971184558857,14.5182420661726,13.2465653605582,12.9312687668403,14.1615933156453,14.1038852745104,15.1786807915598,14.1520749845652,13.8620139047032,12.7016366784301,13.1996060138838,14.2096810969632,13.8315043881608,13.9707835033223,12.9137582147433,14.4383444208697,14.6679924628598,14.2571384390686,14.9039736538489,14.2480877291453,12.5341582697927,14.1659443239178,14.4436982673433,14.2958356954635,13.1831186959762,14.3394331897353,12.6172421187854,14.0468332718886,13.8141493470868,13.9790998093371,13.9783508537737,13.8553988447134,13.6903466106081,13.840495298031,13.8864101001787,13.7988341703964,13.9450424466019
302.1415,0.545,11.73898184,11.9274013115902,11.8419711252437,12.0074333909273,11.9950148792961,12.4115327021882,12.2384005795255,11.7830819447185,11.907509470376,11.7945748369241,11.9461212174744,11.8660495609376,11.6852112654419,12.1689718159125,11.7723224345603,11.9471820799156,11.7517414999143,12.0475149103496,11.9200516550927,11.6193671355715,12.1105768169921,12.3951120888054,12.180830954295,11.8871962375771,11.9774076923951,12.3622096877176,11.8232184656303,11.9355470110024,11.7965816960943,11.0552043817043,11.7625368721429,12.8989773324984,12.0883359251441,11.1864060435628,12.1968943915655,14.6846481019431,13.0496470033475,12.4102673692959,12.2109034269341,12.4275187669059,15.603378562867,12.2889650315492,14.7363450802683,11.3461212634917,12.4077436031911,11.2540217467991,15.1250199421624,12.8381509875808,11.9599979163772,12.4455762485595,12.8864867224037,12.7290056744003,12.6832961314109,12.8492971987377,12.7392707598714,12.8648766333969
398.1461,0.547,10.76099175,10.4834504262954,10.7501541260336,11.5564399466503,11.5486082222812,10.3809194222567,11.2692705708318,10.3948503846134,10.6745574616026,10.8490340673138,11.1914276496771,10.9200140451971,10.6530150208047,11.0813949474969,11.5350788925322,11.4657076845328,10.4811796270357,11.1454838701475,10.5586567231898,11.0160743202564,12.2113220403103,10.5002017492357,10.977292791914,11.5963961955744,11.2625002153533,11.0016944551681,11.7926968042267,16.4468831065332,10.8644690949168,10.8316820415388,11.3413534996804,10.4420477521512,11.2134006257087,9.97046162822095,15.4218697381531,8.97519987488976,10.9912407163068,11.7026494837991,11.3481123538393,10.7790604761293,10.276988606676,11.6168339456638,10.1315521716728,10.4176756842229,11.1359517670603,10.0821209599302,10.2624750480258,11.9403663768007,11.5862732708374,12.1460479044041,12.0670263219131,11.891753841394,12.008550809677,11.9473773570434,12.0456969502466,12.0229879784317
153.1276,0.538,14.25030264,12.8733041628993,13.0391353752371,12.6361180562892,12.2213406582759,13.1904739829756,15.1065009130146,13.5538068012512,12.6355315913437,12.1283849420958,13.31201813408,15.7690211596629,13.1280530076552,12.6580683947967,14.7760034554839,13.5333441934184,12.4444892538671,14.487316492788,13.8074799710103,13.3695089077179,13.8743427365113,15.3701501329754,12.3990402290719,13.5298994520749,12.7333667262274,15.4037354583137,14.9217815192363,12.9270894095878,13.6902834110001,11.7056392471686,13.17845416609,13.1233331364765,13.1020478461474,11.8201747207807,13.5203656568575,12.8286524089641,13.4342371672387,14.5422014879426,13.4012115937283,13.162525142496,15.4649108116855,12.5815785493466,12.7096290718448,12.1410769398322,13.6551093078152,14.128723112182,12.7493344517792,13.6536510048782,13.3768866730881,13.8056335132589,13.7537976398215,13.7373201029413,13.6480782218723,13.5963140392637,13.5963299491441,13.8169574440923
478.2061,0.546,11.83687304,11.7685353072614,10.574120415146,11.9321413653049,13.8001441217169,12.1976819942028,12.4873801149971,10.6988645011058,12.3288691826873,13.2201626202073,11.2490253861817,11.1486573336466,10.4235287550149,11.347193295019,13.5708046880804,16.0164324419187,11.0476210871961,10.7783842776439,12.7709992111246,12.3572218750444,13.145539844489,12.1157750804037,11.9220373840451,13.1658514067863,13.0030568995459,10.7059657239819,12.9478263498901,13.9320375749027,13.410317444745,10.1546291771698,12.5942082315523,13.1274931694262,11.9664244898132,11.1076276040108,10.5544928992418,8.98949301950762,13.1331643750109,12.3908153184504,13.193279300455,14.2684251887271,10.0112763058674,12.1368557357609,11.2307167144061,10.2524334119329,12.3420698104883,10.4157287642722,10.1986841386052,11.8749609825909,12.9764118294597,12.1114916575303,12.723996245729,11.8449113249207,12.1867645251739,11.875353078851,12.0534016252697,12.3340816323217
298.0967,0.547,15.99800858,14.6866829583827,14.9814403198809,14.9185943268651,14.8313214536364,15.8437343557912,15.3401224771661,13.5824100574082,14.6471180215126,14.9526220716863,14.885934243021,15.8739155157241,15.8502813138807,15.3289221952509,15.4506336332253,14.9223123978069,13.974787298184,14.9469101661436,15.887637018057,14.0553911458185,14.060122660985,16.2234902050609,15.2704563075846,14.9030341621478,15.4024359255969,15.3842817022268,15.3403749638173,14.5428334324776,13.7613633333347,12.642274305232,14.6109632170551,13.7154878608335,14.3780143511424,13.4716580086725,14.7608376072873,14.7963029063237,16.588688492465,15.0052828644036,15.0834095152748,14.8541789801157,13.587895534894,15.3590128593045,12.9592881805684,13.6546763018506,15.5634820522616,14.1816408764985,13.8557345838678,14.7331174594703,15.407646276246,14.7039182264223,14.6974244567687,14.4562597038437,14.7075351062198,14.8303095741096,14.8681678563749,14.660173457691
311.1306,0.539,11.10648573,11.4419878876638,15.1370573954105,10.7868662089338,11.6993389889791,10.6214270303167,10.6741732918212,11.0972230902026,11.1705190551279,9.98333502171574,10.7148390324144,11.5779398081011,15.5194125108367,11.0863232124942,11.1727800041507,10.5117144994694,10.5894324975617,11.2932319224325,10.7425229325587,11.4200308174613,10.7119924145518,10.8170996759091,10.5497024911145,15.0436599723372,12.2206075786713,11.271843167475,10.3121605265501,10.1311696910284,13.7126278160066,10.3615303289503,10.518172829881,11.4555995929854,14.3384711366071,8.97753837070825,11.2429568990307,11.5959888553603,10.6361039166418,13.9174812818099,10.7331209245805,10.6383932211474,11.0803332065208,10.2062567009811,9.89890443291125,9.05697931502439,10.6386473219221,10.1966222721677,10.9690497095787,11.9376778296977,15.2592609367435,11.9557922819511,11.6461350199843,11.5926730252468,11.6417975540867,11.8610927044841,12.0828545216882,11.796129046016
276.1362,0.536,10.21921391,10.5175034476357,10.3993554767747,10.6950477859354,8.99058884168033,10.2861989618269,12.1727996698002,10.7575361711449,11.0981392446562,10.3472826980308,10.6565134748673,12.549735285375,11.7193772045607,11.235451635627,8.94584958179866,11.5604300157996,10.1357202650135,10.5918720143061,10.4874830930924,9.99638198620405,12.0867726945285,10.5870911066554,10.3592480519375,11.5829675083825,10.6846485402801,11.4364909559066,12.2211276883742,11.203747058391,8.97054326950823,11.218115249373,10.5553200612698,10.1274140840138,8.99655682959082,10.4638956374814,10.279909937149,18.8533831626133,11.2479946459725,11.2230808309927,10.4952009003376,8.85361134072566,19.3938798792151,10.2082178972507,19.3935215228503,10.812671763347,10.6285468388468,8.98130664208931,19.3327076151174,16.3952922568494,11.1947273145732,16.2582973212356,16.3487965679659,16.3877113772586,16.1904675488599,16.346903305561,16.426087562414,16.3636781752078
181.0838,0.54,12.09056137,12.1879828347298,12.0762981792926,14.0385840251419,11.9393207635697,12.124972759487,14.3159769844795,12.0744219064739,13.3889673898635,13.7965895979816,14.4025299798454,13.6125583159753,12.0947034782769,14.8041901700232,12.3109561113837,12.0408146513179,12.3151730973683,13.8319373684172,12.9492528163933,13.0247968356838,12.7635152039912,12.425755622133,12.3405878064494,12.9112141664233,12.7998174467134,15.2431452036283,12.8359640618017,11.7460484435582,12.1045389266014,15.7277084194048,15.6718392024182,12.9228363116126,12.3921339774853,16.0511761037041,13.4880221490146,13.3056294639617,14.3233198010181,13.7698886289208,14.2224200656296,11.8468835203557,15.3237646907412,14.0736348391324,13.2585960883565,15.6410553403709,13.9817870586192,14.5228250522681,12.5160687077952,13.5775455992964,15.6858721149342,13.5238262732631,13.3447327777951,13.4583740255328,13.4998961648815,13.6103546104781,13.4919271031667,13.5044765079672
328.1875,0.548,11.92204468,10.5987566940321,11.2993364638806,11.2951687588443,13.1321113779,11.638775115089,15.3651497349082,11.0275941222863,11.4299681095045,11.5664660295733,11.7976942066024,11.6231434563018,11.0702497339338,11.3980014405769,14.1156962711278,13.1135210032799,11.3781706557087,11.5242681164803,11.5013635310635,12.1307103417741,11.6208463298272,11.7278332750151,11.9300915959306,11.6096310064851,12.6094514186218,11.644154503865,11.8067465723308,12.192351768728,11.3338605088596,12.5001661795945,11.496073848038,11.7908572555803,11.4959567587825,12.9049086509271,11.2922376894757,15.2087482919118,15.4083999234238,11.7870286323913,15.4113908747991,12.1456605502586,14.5027362619843,11.2269682908027,14.9955467484454,11.5547416208328,15.6211602223358,11.9824918568819,15.0630271709935,13.0217312605243,13.0537785828554,12.9801959941483,12.8394972507794,13.0315654840571,12.8861605479793,12.7935087250265,12.9275055642762,12.9659652407038
287.1002,0.56,14.78706387,14.2110983803104,15.9773278372661,15.5744684126212,15.7907893808398,14.5581389315109,15.8558979546656,13.34052328525,15.9698342995788,15.6229695307753,15.1167198741432,14.7250135915963,15.6673709529952,15.169745645664,15.9384934064151,15.7104262623809,14.4651937441349,14.5409431578109,14.9131696130577,14.566545359582,15.4760841582667,14.7491509767339,15.0596954479346,14.6316530490523,15.0678596282492,14.7436700892369,15.6671093537478,15.0990105090612,14.9468073277819,14.348562368275,15.6085080312016,14.363596511581,14.7279214144208,14.5783677326169,14.385643785093,14.5224270760255,16.1926818677135,15.1069861139684,16.4590706410483,16.0849125863715,14.1739998084262,14.7695689485496,13.7796556743012,14.5109702329542,15.9484608386344,14.2913030887165,14.1924274303996,15.0456748076835,15.0339507311173,14.9708116740836,15.0893785901675,15.0134584106599,14.8987890215242,15.0650054941644,15.1504617316664,15.0396904283576
204.1333,0.552,13.32782053,11.8488064221939,12.9253945000565,13.6501280953192,13.7604250564381,13.0195162613624,12.7399458858511,11.2223377127185,11.6896064498252,12.3679963304342,13.8366961698052,14.6293746907489,11.8058964312245,16.6837330689855,13.7426263027691,12.5932512543867,12.7403831498363,13.9514330911486,13.6016802647409,13.4737015125966,13.0219384187628,13.2118373240906,14.0034482474393,12.7236984183223,12.8208333500343,16.1185391780096,13.1406884156158,16.1154085354533,13.2057941030531,12.0866093507491,15.0134738716518,13.2797439842755,13.2816759926299,12.0961885063785,13.7753687464258,10.9821069233451,10.601200686936,13.590029768677,12.4232574726913,13.7039128682395,12.6246904962017,14.1851066476731,11.4617066503179,11.498523443936,11.900597618892,13.9226072511768,10.8695315724149,12.9068963226979,15.7268704459125,12.8665656259561,13.0096200137976,12.9063168655347,12.9458623092676,12.8598057916689,12.9010981727899,12.9442114718221
434.1406,0.555,8.969321473,8.95698372677363,8.98016360951441,8.92685239193282,8.96266778494882,8.82223495697422,10.3612082638776,8.9015149731542,8.97814536699589,9.85498855042974,8.93638136862372,11.105301625374,8.91319727125121,10.6936939657783,10.7300598265355,8.96242683152519,8.96056104741014,10.3032340012028,8.89890567884752,10.4491775836095,11.0614763315164,8.95684903639246,8.95710447862289,10.2129323138338,8.96436745810697,9.86940917819516,10.0173327887109,8.88089809066269,8.97384027454199,12.5077242443069,8.84574271627693,10.3355377537834,8.97064278020712,15.8892117603652,8.9424588899682,15.5749132434679,8.9829637399577,8.97476969686561,9.97281184873814,9.98591700403609,16.3957584925872,10.0407048353249,16.3763561051992,12.4961238442288,8.74277635350604,13.5824837639055,15.5669792114678,13.7721447304533,10.5697498553161,13.7465914652597,13.6127031359883,13.7981504340512,13.5306089277589,13.6896731308946,13.6486975720189,13.8256430522539
288.1598,0.546,13.6819205,12.2762354660724,12.053292572791,13.8578128836061,14.6969482014011,14.1709902460523,12.3863421400535,12.62742862941,12.445063201402,13.4109963571375,13.2526969547973,11.6727119621274,12.0403246007721,12.1544710463921,13.9197296717192,14.0528793346657,14.2680308963459,13.8258744287658,13.4353625430138,12.99757328869,13.03259717289,14.3239239792295,13.7874086006574,14.7994817757222,13.3260635926307,11.6981393603054,12.8541559889713,13.3206734952964,12.3604643638168,12.3035176451737,12.4266573393953,13.62303804287,12.3389726382331,13.609707592233,12.4880935690019,11.7876642926566,14.7529345173029,14.1617684025439,13.1111529034785,15.4705254914485,11.4384859156128,11.898653911148,11.408820202051,13.2535849076725,13.0955541587509,12.9528337822546,11.2403936800259,12.8877383357056,13.6299913046252,12.5643692851875,13.2218030866661,12.7803481007226,12.9623186458943,12.7692560027114,13.0598002618427,12.8252883459107
150.0585,0.581,14.9869933,14.6352703802171,15.4158086158358,14.5663342398786,14.9803701214621,15.7311304749949,13.955211741959,13.8467220654858,14.8475721193265,14.0257223347768,14.8410121209003,14.654532239297,16.4021791939671,15.3990030753488,14.6643613824265,14.8568452396514,14.6006909220865,14.6487262903167,15.3117393246915,15.3343072721861,14.8545119008673,14.8288725164059,15.4783754660695,15.2657891797043,14.6429466977861,15.3817726998573,14.5620915478807,15.3216437821891,15.3523153136428,12.2871800432913,14.2101944303787,14.6899808072923,15.0188695092284,12.3488265714674,14.5826113588379,14.594737320233,14.8448213713819,14.3781898460471,14.0151020145956,14.7329528902672,14.144977356719,14.909486559046,13.9826360556556,12.1742094031826,14.3169177645883,13.4673692264513,14.6921423418072,14.1295405443163,14.9157226421943,13.9555638910639,14.17539969285,13.9881347441275,14.1265057714839,14.1439133296561,14.1660627242556,14.0844325736609
407.22,0.543,11.51673468,11.5751018346576,12.2046296912612,11.1613431678259,8.99024915667287,11.7968512972422,11.38773857776,11.2868646095698,11.6141839223786,11.4293146118967,10.7165063214309,11.9254120893103,10.757809676305,11.5955918210629,10.8889525321382,10.5626966714407,11.5686992424372,10.2850629265163,10.5387303147516,12.1549270885972,11.8360389996914,11.5588477129402,12.7214411654012,10.7045869367181,10.7361822664011,12.0016569385293,11.4551224933058,10.6824924749738,13.1879692008795,10.638154087976,11.4479827659188,12.43290216138,12.1841725746086,10.7632457861913,10.7628940100551,10.903602337581,11.2052742176396,11.013218071561,11.6722251586244,10.6775399731417,11.0516450072578,12.273060284679,11.6877481492305,10.8019523325115,11.802879288973,11.3006167518847,10.9853657211657,11.1933212721443,10.817762602174,11.0622913866145,11.3761556966308,11.0263812594986,11.1757163074211,11.4005953693974,11.2639000585245,11.2810935245135
167.0564,0.555,13.87928553,14.0470452178786,10.0908705363776,15.3325891686465,13.2835770242642,14.620811585562,15.4558745101124,15.4594792717932,16.0599877969127,17.4075750445263,17.3250221911771,17.1090660278602,10.8698361838064,15.1865875982778,13.4234018381399,13.130142521501,15.0993890339406,16.7640123328699,14.6270928778072,14.9516999172596,14.3471147283063,14.9218611361186,15.131965719548,14.8291059370586,14.8262131383747,16.3291987761762,14.3565148704073,12.2901277624248,10.2556932419744,15.4179071733151,16.3710161202259,15.6529885986238,10.5648726014971,14.3833708150589,16.1960895264568,17.04162711452,16.6969867154317,16.8317835185212,16.3453014634903,11.9679251191552,16.7068686288452,16.9620574503325,16.4222770804367,15.1707231803908,15.2831408990246,17.5860241898915,15.5375668753234,15.5140137224032,15.4790272966665,15.3446407351004,15.5871063972085,15.518045771766,15.5086490701568,15.5235635919532,15.520793771154,15.4913816210685
265.1524,0.556,15.13882375,15.1683414246191,15.1622306902897,14.6174114894217,15.1774799545016,14.9128241120486,16.8717611471882,14.9930098431265,14.7547577071348,14.6381513663646,15.448061953515,14.9012519572309,14.9999730811548,15.2836562124333,16.7902862026828,14.9236884302908,14.9546785431593,15.0873459803204,15.2006447455159,14.4013030861138,15.0428974268083,15.1830770915461,15.0652281929734,15.0302395515002,15.0995172984243,15.0507509962556,15.0648784998408,15.1525612170918,14.7348789279849,14.3081209639743,16.5698429072186,15.2081198652811,15.1757150704601,14.8069443190729,15.2734890703416,14.9934636474678,16.7379474544426,15.3494574346847,16.5208088690403,16.3932570478071,15.1239372862278,14.7741652020531,15.3643820922662,14.9245402604306,14.8879543164632,15.0923165032337,15.4078255076115,14.7945555169712,14.7488294443324,14.8626934346832,15.0789057691353,14.8226034575726,14.939669464892,14.688583626668,14.7285541687209,14.9966096475805
357.1793,0.549,10.88099998,10.2838461418917,12.2550111590653,11.4640577209108,10.4534447043302,11.0033041878869,11.5899010298409,11.1947681404226,10.9994913546425,11.4705079971544,11.1018667279403,10.9485931916366,10.7268819319901,11.2883291865225,10.7016668703358,11.0423548847384,10.6154113942438,10.8617011143716,11.0983101087336,11.1287186319691,10.8241341219283,11.4811486907533,11.2554904537638,10.681035064137,11.1349143047521,11.6379946861189,11.1174297298675,10.7867818293522,14.4425093992407,10.5804881722929,10.7175980031428,11.0450889555354,14.253818060258,10.1620691821928,10.982334114817,11.5456702442603,11.2739877751043,10.8100666709734,11.8596005186579,11.3503408988968,11.2756866309412,11.8675584554317,11.1226552311033,11.0097894784953,11.9341159878397,10.1173146782245,11.026218254926,11.5294412913551,11.7358322292302,10.842613000711,11.2348819293053,11.1745274873005,11.4530757827199,11.6400306759913,11.0095264266489,11.5068285061967
773.4545,0.537,10.17036012,8.87516517561585,8.92980357656099,8.82667068074834,8.90208445060102,8.75588054178689,8.75446056097411,8.80033122964396,8.89272212227938,9.99549781288057,8.84077320117737,9.01034793232743,10.3731622493108,8.95504822500198,9.00133286280146,9.99953597105259,9.03571239250982,8.81722434678282,8.79941988691573,8.9279089564525,8.9869578283423,8.88271431226807,9.01428990638012,8.99621216843543,8.89443918232016,8.76531406662954,8.7729226709718,8.78335541432797,8.98124710485286,11.3078350872958,8.77304062943344,9.01860485487929,8.91505239706408,12.7992162294972,8.84490638935363,8.85779729843333,8.96894781212888,8.94161584775708,8.70529267522097,8.72314918457904,8.8527528089271,8.72973650849849,8.7322050119456,12.8280403810378,8.71411803968977,14.1764087919553,8.69069895521923,12.5834942270276,8.69610229484918,12.5187807586567,12.8412375184758,12.7431643210201,12.6379038813363,12.806638807392,12.6543502838225,12.6762375836734
159.1492,0.568,10.61617572,12.2244130472091,12.6085439177997,12.8600445919778,11.4808713957887,11.0646940243789,15.6036618805283,12.0879937610342,14.0325805391846,13.594535989448,11.5284748120975,11.4065033545174,12.3152840518811,10.962450212545,12.4170761029358,11.9853684995387,13.5789616044764,10.6190267547064,12.9467560635801,14.8467700318834,11.1149845457225,11.5364215716264,11.0036438064189,10.7068836088036,11.081652843657,10.9272431895154,11.1826042659949,11.667132844892,12.8514133368263,12.3505322937502,15.6519210355364,13.3559619781181,12.0457138017788,11.7679135801912,12.735726105285,12.7040959704046,15.2254838965662,10.9931850699953,16.6223741595041,11.9513074192603,11.7078644007309,10.6520907591475,12.5096919932271,10.9227600344649,15.7515394558585,12.7969683095713,13.4425118729041,13.2837088700919,11.3946999938167,12.7768451607537,13.1125089736499,12.999444319802,12.9891056086823,13.4905656125721,13.0345435607985,13.3264779683079
426.1944,0.561,13.52297758,13.5301884910941,14.2350483726385,14.1394527364666,14.2304297339619,13.2814434163767,12.0398797716314,13.5024383947484,13.42475804618,12.8867054881153,14.1054956054484,13.4807294207662,13.6012612216093,13.7126707124815,13.8738156767524,14.6250256438138,13.5177226493062,13.8142286475688,13.1739102430687,13.3679715423742,13.0013758752602,13.3769030349406,12.559023659831,13.273873642707,13.3639156757112,13.8551042452407,12.497270859579,13.7672858859617,12.6872464412297,12.3494126661543,13.4296060371797,13.1631704284736,13.3592950031892,12.0838999269135,14.0784869415835,12.8601172154128,13.7860721874234,13.2855135556652,13.2851610813978,14.2463917569965,12.5102316533489,13.3082660703754,13.3907717432187,12.6732401899882,13.5773153890046,13.1259107424023,13.2987833142203,13.2516514935309,12.5758952173388,13.5395840485386,13.5397159281308,13.1168888025325,13.5414339817933,13.4456711870416,13.3983104690749,13.3990238853466
452.1913,0.564,13.51928463,12.6529044693564,10.4558633575317,13.0383122730252,15.902486589753,12.8945727366689,15.3944647438423,12.2567376758486,11.6397090021336,12.4447015381243,14.2722005573138,11.7075647981234,10.181386916601,11.3732879768694,15.2273624329903,15.3485673259709,12.7924198339084,13.3759731689064,14.093483427833,14.0000287262722,12.3692522609567,14.4656349229636,12.3471769127106,13.6227692630666,13.9521866906671,11.3283901440049,12.4278413119665,12.842163108152,13.0228283209592,10.8512450124299,8.9907912337257,14.1327837193464,12.5304516242854,10.1842921338697,12.8022972174028,8.9999806933431,14.798324486085,14.3013615629024,16.4070535269502,16.3783086877233,11.4249240503932,11.99624355178,12.3667851483968,9.01413739097411,15.9099531206492,10.1674926378765,10.7051311053668,13.5879064797548,12.7007128736345,13.46610297835,13.5169699400788,13.5311461006273,13.5118576417579,13.560845585126,13.6026581022673,13.510758709768
